year_month_day_hour_minute_second,uu,vv,ww,rh,pp,tt,ws,wd,uw_fluc,vw_fluc,tw_fluc,u.star,L
2020-03-09 08:33:50,2.908089068217453,-2.5632562847958877,0.13998581766433058,53.90599999999999,965.9550000000002,9.311,3.876501620047575,311.3936904062616,0.05774143981718453,0.028256959741015036,0.033944359904921964,0.2535443834560326,-0.5959320136325874
2020-03-09 08:33:51,2.751740070361192,-1.823609860579763,0.08722970033834732,53.90904761904761,965.9657142857143,9.504761904761907,3.3011553035922376,303.5328951691624,0.19482781021426626,0.0853245528909012,0.004122308331677553,0.4611861123680943,-30.146304792206905
2020-03-09 08:33:52,1.9529678816019758,-1.9079339803302795,0.26560289995822634,53.89799999999999,965.983,9.544,2.7302555960693224,314.33172725844435,0.11042983063917773,0.1918251522230789,0.012594020248187041,0.47046843064210053,-10.518648300023068
2020-03-09 08:33:53,4.088561133790499,-2.6379389066284893,0.6883601506082524,53.87952380952381,965.9504761904761,9.53761904761905,4.865701780817086,302.8301005290432,0.06509296501620773,0.23559659126949653,0.013239213105903216,0.4943920520658426,-11.603763039307514
2020-03-09 08:33:54,4.289081288179933,-2.9112643568731285,0.5117878589463078,53.907,965.9400000000002,9.431999999999999,5.183789969917294,304.16716077877857,0.010850601882449323,0.11201277519733902,0.019470643525517056,0.3354654874959936,-2.4376704072764594
2020-03-09 08:33:55,4.224474244242645,-2.2583450899865474,0.40440911432167637,53.88333333333332,965.9438095238097,9.296666666666667,4.790230180871877,298.1283393049562,0.017421817966435077,0.08016688376096852,0.005317402563256394,0.2864229298925364,-5.47593817625939
2020-03-09 08:33:56,4.177784253372607,-1.851914742300405,0.4989448497236955,53.874,965.9399999999999,9.492499999999998,4.569843485337073,293.9065978446377,0.08752442191995435,0.10845162476574761,0.03915049659855765,0.37331466354367554,-1.68142087920262
2020-03-09 08:33:57,4.176496922487628,-0.6864184077170591,0.4700636387479575,53.88476190476191,965.9480952380954,9.452380952380954,4.232528413844548,279.33327489302314,0.23852019603192667,0.16857007573920418,0.08784862493539405,0.5404395546428697,-2.263885970892405
2020-03-09 08:33:58,2.61956276445924,-0.37484073212966657,-0.4120420296219077,53.919000000000004,965.9800000000002,9.414,2.6462453876019967,278.14333749296804,-0.006958432877545421,0.10970372024711524,0.019746067442412044,0.33154816101519125,-2.315987784573699
2020-03-09 08:34:00,2.408942170933329,-0.3887626187039133,0.014799791177271435,53.906000000000006,965.993,9.478000000000002,2.4401103984456327,279.167529414462,0.07591534155940802,-0.10440137487214822,0.016646829189224405,0.3592831959028574,-3.5196302525963006
2020-03-09 08:34:01,2.316296108135009,-0.5377595054585111,-0.11701153546019372,54.1905,965.9879999999999,9.464500000000001,2.3779009538398297,283.0704423656062,0.0635594669644498,0.10196624083542802,0.0008595576805688392,0.3466319883077575,-61.12661592830073
2020-03-09 08:34:02,2.5460507547786912,0.27934250907275715,-0.5020700391199592,54.225714285714275,965.9757142857142,9.57047619047619,2.561329085315709,263.73877937111206,0.013087595409338343,-0.0014931771647379894,0.0015869349190754673,0.11477150807583826,-1.2152903868553655
2020-03-09 08:34:03,1.1733991989943644,-0.7305978189999941,-0.5018759066549987,54.24749999999999,966.0015,9.553499999999998,1.3822586058072361,301.9077821751661,0.07539303906795027,0.035389386559728085,0.0016694717597865866,0.28859273590530016,-18.33325882168188
2020-03-09 08:34:04,1.2961079471864776,-0.8974499251989284,-0.504587732868494,54.226190476190474,965.9895238095238,9.550952380952381,1.576487291099902,304.6994691470172,0.10565560928636912,0.018380920005598888,0.009993771781573577,0.3274790937189143,-4.4737280826986465
2020-03-09 08:34:05,1.2979888935875066,-0.2830346216911132,-0.19882186274123964,54.220500000000015,965.9970000000001,9.616,1.328489279201135,282.30114933861927,0.028204064360865484,0.09542296079584542,0.020307572568588415,0.3154422649345899,-1.9810558488322647
2020-03-09 08:34:06,1.319558627287836,-0.16874567455206232,-0.0658712062593345,54.20333333333334,965.9976190476193,9.626666666666669,1.330304504062806,277.2874536447457,0.04030562650040007,-0.038441677315305824,0.0004779834781972292,0.23600497666294576,-35.288003168050366
2020-03-09 08:34:07,1.1957471821430004,-1.3904185053336289,-0.24011312068389973,54.184000000000005,965.9889999999999,9.366999999999997,1.8338688457949026,319.3047705675187,0.11826143553004895,0.028144767043309017,0.01398636039103597,0.3486608177789224,-3.783614650233788
2020-03-09 08:34:08,1.5416187055135326,-0.47802351035374097,-0.04578277742809502,54.19333333333335,965.9985714285713,9.727142857142857,1.6140305789049143,287.2275630338364,0.10261455561558519,-0.2873253434645816,-0.00021219452639465822,0.5523579709963395,1029.7064264092319
2020-03-09 08:34:09,1.3953016862314542,0.2040294836339641,-0.051787208774129664,54.1755,965.9960000000001,9.752,1.4101400021956265,261.6808226450204,0.011284603721075289,0.07204364960963473,0.010996428698803722,0.2700408855227165,-2.327723333601813
2020-03-09 08:34:10,1.7061911779858532,-0.6269640787843672,-0.42074181299876257,54.17761904761905,966.0133333333337,9.45952380952381,1.8177382352590494,290.17657004413735,-0.03494400776531541,0.09422173414631899,0.03450961365508999,0.31700611929325245,-1.1639401408304324
2020-03-09 08:34:11,2.02601619439303,-1.5392543179130582,-0.5435268758903959,54.17700000000001,965.991,9.2245,2.5444145643264995,307.22554736441606,0.010935165447540938,0.017258565639384563,0.00475035000300233,0.14293791971403494,-0.755894176963284
2020-03-09 08:34:12,2.4682543643732995,-1.1797611943812336,-0.1326224315631248,54.19333333333333,965.9780952380954,9.396190476190474,2.7357112572447546,295.54658286108224,0.02390236102257425,-0.002678627481011194,0.00894862872029765,0.155087018944,-0.5220651798872944
2020-03-09 08:34:13,2.2033422934121107,-0.9586212968856296,-0.41402614939697,54.19000000000001,965.9799999999999,9.4665,2.4028466561104618,293.5127005359162,0.003740722966465193,0.02808629428682551,0.00584705947931131,0.16832797355382176,-1.0292565257554183
2020-03-09 08:34:14,1.4333475360841128,-1.3944323882787153,-0.4772423864050033,54.4105,965.9850000000002,9.385499999999999,1.9997316931726314,314.2115606418352,-0.009522043344756839,0.017712725827851966,0.006084819459476236,0.14180954458213102,-0.5863113177630646
2020-03-09 08:34:15,1.1602055574862145,-1.3806505201099466,-0.25270667402751046,54.473500000000016,965.9960000000001,9.508,1.8034058872870975,319.95857164990485,0.09597415046865337,0.07822735466046647,0.02662827088059158,0.35187586560306017,-2.073554278200822
2020-03-09 08:34:16,1.552247824779982,-1.5631494475720762,-0.3196280928750682,54.59238095238096,965.9842857142853,9.503809523809522,2.2029320245933763,315.20049270503443,0.03521646318332217,-0.03483938232750659,0.01199763962509286,0.22257062028170607,-1.1641466281084993
2020-03-09 08:34:17,2.0366456514134983,-0.2522757608840461,0.17472847838548639,54.59500000000001,965.9995000000001,9.7005,2.0522106541364455,277.06116137053255,0.041572389420231726,-0.7091369885556278,0.01283305124378786,0.8428253149759849,-60.32220606877246
2020-03-09 08:34:18,1.7193367722819421,0.18207600821141284,-0.33303462952430013,54.58095238095238,965.9914285714285,9.629047619047618,1.7289507249447826,263.9549658151756,0.04582642545397196,0.08182118313162949,0.020478311282274127,0.3062358903724435,-1.79994322057243
2020-03-09 08:34:19,2.0915823238575966,-0.3486134768089256,-0.6090970757582393,54.57649999999999,965.9970000000001,9.457,2.1204357980581143,279.4627599275925,-0.002925717268136401,0.02631676577060481,0.01493970893412031,0.16272337545999505,-0.3635479644011399
2020-03-09 08:34:20,1.7819088634036897,-0.778228435935362,-0.5967648116952303,54.582857142857144,966.0009523809528,9.431904761904761,1.944437886890458,293.5927525435835,0.06053390140368894,-0.0008053046940112984,0.009054365168513632,0.24604726740724048,-2.068222042659938
2020-03-09 08:34:21,1.5154074223044032,-1.3439071519211427,-0.19383827437512566,54.582499999999996,965.9914999999999,9.432,2.025474287311511,311.56753975203134,0.0684062128719973,0.021386485262295005,0.018312727254934418,0.2677151749214546,-1.317258683314114
2020-03-09 08:34:22,1.86660220220493,-2.042537563298115,-0.15564629456591966,54.597142857142856,965.982380952381,9.41904761904762,2.766977318078357,317.5769239323052,0.0049200135644994454,0.07790869710484569,0.0104210354998823,0.2793991668896643,-2.627688908342938
2020-03-09 08:34:23,2.4313349363216625,-1.5939163223861146,-0.2238595909934654,54.60600000000001,965.9730000000002,9.415999999999999,2.9072252777084784,303.2477467714357,0.0539499468806271,0.082765747327349,0.020006736478999206,0.31431924453810195,-1.9480801904162925
2020-03-09 08:34:24,2.1521159162276016,-0.44131497548851534,-0.6311186693503252,54.58952380952379,965.9804761904763,9.463809523809523,2.196898228063967,281.58847857497983,0.025162014074698213,0.01595176696119357,0.0056954442063315855,0.17260468875562993,-1.1389349264074333
2020-03-09 08:34:25,2.074868105097589,-1.5893876942873846,-0.261616705449425,54.609,965.9910000000002,9.301000000000002,2.613662353155707,307.45278874137114,0.052292987420788264,-0.039053913134889956,0.005687882613150754,0.2554738198769993,-3.634290400282745
2020-03-09 08:34:26,2.3574667221706953,-1.8618373818938625,-0.10663326506433532,54.612999999999985,965.993,9.2665,3.004011947839029,308.3003345520307,0.024033560765610678,0.05987223753962142,0.012283872081938632,0.25399973477628335,-1.6477122841257914
2020-03-09 08:34:27,1.6793094619695874,-2.4121626959035405,-0.16589548991371844,54.634,965.985,9.348,2.939151091823832,325.1549755361955,-0.036992921521442776,0.4105423350854127,0.030254493918942284,0.6420324248292896,-10.899381916029164
2020-03-09 08:34:28,1.6839909824302202,-2.4741120899104465,-0.002427232959898234,54.656666666666666,965.9785714285714,9.37,2.992834152162016,325.75905128543167,-0.016556555119918197,0.2618450537977117,0.0413801267356194,0.5122186740685059,-4.056177925321212
2020-03-09 08:34:29,2.198793703713704,-3.3116201451556635,-0.031247001061715275,54.65099999999999,965.9485000000002,9.35,3.975112795543272,326.4173053263754,0.012697742145319388,0.04282054662059393,0.016380571139482675,0.2113375042600909,-0.7181566056546405
2020-03-09 08:34:30,2.2735665734772814,-1.2566217926858965,0.31677708835173696,54.64714285714287,965.9590476190477,9.507142857142856,2.597730412087895,298.9298447875515,0.24603239576288777,0.5651320569518615,0.08197671661579313,0.7850893572044294,-7.480356222029916
2020-03-09 08:34:31,2.333855908093296,-0.35411730506526307,-0.26792743372047373,54.654500000000006,965.976,9.4845,2.360568250546607,278.62771380930945,-0.027001260637008778,0.021132200177637103,0.01311629333119269,0.18516905072697692,-0.611944239933582
2020-03-09 08:34:32,1.8547462473650898,-0.8460657567228231,-0.10346006634428782,54.65190476190477,965.9828571428571,9.433809523809524,2.0386051375422967,294.5206949952207,0.017123680576926016,0.06415592580995594,0.01040609487335907,0.25768552869608885,-2.0676254092067707
2020-03-09 08:34:33,2.3576516663891396,-1.6151729078510884,0.08144984129038249,54.6465,965.9845000000001,9.378000000000002,2.857849699036607,304.41414568957805,0.14719703551202806,0.08388293876464756,0.01168648831512118,0.4116072474401041,-7.458946228419484
2020-03-09 08:34:34,2.6575399348466044,-2.218307214336609,0.12559077815122247,54.649999999999984,965.9757142857142,9.313333333333334,3.461705562650056,309.8524973688984,0.12303998486842013,0.2149378175788065,0.007213447753813831,0.49765780024088974,-21.21084988533812
2020-03-09 08:34:35,2.677975915917965,-1.1084505037141632,0.1826432862011739,54.665,965.9730000000002,9.410500000000003,2.898312875695246,292.4853260726263,0.02268576640676795,-0.0445411373309237,-0.00371621741382019,0.2235745223383979,3.7720916469185672
2020-03-09 08:34:36,2.686168955648699,-1.3221999174123957,0.022913579015171156,54.65047619047618,965.9780952380951,9.354285714285714,2.9939466060529822,296.2075711919733,0.018521415159420275,-0.027646119559030857,-0.0023817695376232005,0.1824195166498756,3.177809488710395
2020-03-09 08:34:37,2.4290693011964004,-0.8179085845933007,-0.08347257197125013,54.6645,965.9905000000001,9.440000000000001,2.563074739988318,288.60924691166747,-0.022999367956996374,-0.03013415814569694,0.011443631145828848,0.19470051235156824,-0.8115417982414536
2020-03-09 08:34:38,2.1758058302750447,-1.025661285717069,-0.024312687229321124,54.67857142857143,965.9842857142858,9.373809523809522,2.4054338660785644,295.23889724864483,-0.10514185826192202,0.11460603952298068,0.034393911316478266,0.3943719978132865,-2.2282044345550123
2020-03-09 08:34:39,2.7366226909630487,-1.723719447824383,0.056721432937341706,54.666999999999994,965.982,9.244499999999999,3.234240635373601,302.2056389538282,0.056773758237488293,0.1753768179925653,0.020743243703629066,0.42934534991906137,-4.701426025005794
2020-03-09 08:34:40,1.9349973614767308,-2.8516522069814565,-0.4932043394046923,54.67,965.9860000000001,9.194500000000001,3.446176881488256,325.8410256663908,-0.005674868629013185,0.023205049150062607,0.0025366635770977513,0.15456026950622773,-1.7838604965012534
2020-03-09 08:34:41,2.3468038463306486,-1.6640472624370755,-0.11800819542456528,54.697,965.9809999999998,9.257500000000002,2.876897910037242,305.3392944528953,0.01071205404143694,0.16772029683263506,0.01845718383598372,0.409953693028249,-4.606121396869614
2020-03-09 08:34:42,2.6340237533143362,-2.2067915546677446,-0.23663312494764632,54.70142857142857,965.9823809523808,9.218571428571428,3.4362785246218075,309.9563576117246,0.00969465290045858,0.13292984349596101,0.012242910567808865,0.36507929696991487,-4.883633621036013
2020-03-09 08:34:43,3.0682144820332464,-3.2861731610825373,-0.0652996993897099,54.70100000000002,965.9794999999998,9.287499999999998,4.495873013373235,316.9645037492786,0.12048594009448539,0.01758152984063708,0.03003611691029547,0.34894404692139086,-1.751157876771332
2020-03-09 08:34:45,3.2580837744207813,-2.6716400019244113,0.16589649693183553,54.71857142857144,965.9761904761903,9.334761904761903,4.2134036337653,309.3518715211069,0.06604549383604635,0.19382350614034966,0.0006421828229708739,0.45251197137872506,-179.53043602405262
2020-03-09 08:34:46,3.5643804369946848,-3.3642382070239947,0.3655292468717052,54.676,965.9529999999999,9.4175,4.901316824408563,313.34539642714213,0.03761111696679491,0.042667284491168786,-0.006816197452843781,0.2384908393576635,2.498128991343554
2020-03-09 08:34:47,3.906737191369513,-3.369806237985403,0.26439476431044256,54.483809523809526,965.9357142857145,9.42095238095238,5.1592818845257025,310.7798335806251,0.023010402170508162,0.001749803842962205,0.006578072262705689,0.1519106228618613,-0.6692203072196654
2020-03-09 08:34:48,2.878124866128379,-3.145492098389001,0.14163554028309702,54.31099999999998,965.9559999999999,9.451999999999998,4.263534130982668,317.5414905442354,0.07917475790080655,0.09469707573082338,-0.009062859249844582,0.35133305538815307,6.028668680786809
2020-03-09 08:34:49,3.314951640532643,-2.4259907038467956,0.05599091555510686,54.30714285714285,965.9566666666665,9.263809523809524,4.107838272646713,306.1978937092934,0.045958961671963665,0.14060467149245343,0.031787880867201315,0.38461060610891473,-2.2100272296246786
2020-03-09 08:34:50,3.668436375734012,-2.467770603999825,0.18099894789374266,54.2995,965.9570000000003,9.317499999999999,4.421234804528499,303.9288663128424,0.14530447229910465,0.15667911147565242,0.0347024087374984,0.46226189902109766,-3.5351663187083986
2020-03-09 08:34:51,4.796456740291443,-2.6315114206510786,0.4808553281493292,54.298095238095215,965.9447619047618,9.362857142857147,5.470909395932662,298.75078177146287,-0.018281656383499382,0.11654657039871917,0.018289185771372035,0.34347008622458586,-2.764955392806683
2020-03-09 08:34:52,4.4905261321269325,-2.513693442722844,0.3758926092819385,54.294500000000006,965.9414999999999,9.36,5.146210223776589,299.23910064269387,0.025711305101870464,0.10669345298518085,-0.007081709461721861,0.3312819485760323,6.405290408320919
2020-03-09 08:34:53,4.367448820830179,-2.5239433720543176,0.33035469226094943,54.27809523809525,965.9480952380949,9.378571428571426,5.0442937412394855,300.02356518096246,0.03088888357934136,0.13138284582983034,-0.005681169301485624,0.36737595078631513,10.910333989698042
2020-03-09 08:34:54,4.851650909615874,-2.523960037936079,0.3009516349459735,54.2595,965.9350000000001,9.477,5.468902158740348,297.48467073941526,-0.0023415257137755106,0.09312254617156752,-0.012662139071664923,0.30520809268460264,2.836354677188075
2020-03-09 08:34:55,4.941860771106891,-2.0070293201431046,0.46754322385034897,54.25,965.9280000000002,9.506,5.333868631014386,292.10346104426753,0.03310984321328376,0.04937206397161854,0.0028904142349816427,0.24381611638686004,-6.353813329311667
2020-03-09 08:34:56,4.575403516273279,-1.2294336499850522,0.4099203459066615,54.242999999999995,965.9455,9.4665,4.737702442792441,285.0403943135825,0.017436804135605884,0.027185256114377353,0.0016077710914621471,0.17971297540328088,-4.5552349159429655
2020-03-09 08:34:57,4.314187244298308,-1.3793367986154104,0.17748054965032736,54.23619047619048,965.96,9.473333333333333,4.529324627676939,287.7301762861585,0.031575221223631544,0.02194351432537474,0.006214688656479698,0.1960903600734506,-1.5319957549247432
2020-03-09 08:34:58,4.014629755260805,-1.7970409629020572,0.132606330444828,53.97800000000001,965.9670000000002,9.345500000000001,4.398477951993551,294.11439133138276,0.012240700992722807,0.08090573130938447,0.007178338972622522,0.28605327417011,-4.061849575358747
2020-03-09 08:34:59,3.6091634521828544,-1.4044822520427411,-0.11173150439102437,53.81047619047618,965.9709523809523,9.313809523809523,3.8728066335508555,291.26317276544114,0.03989817314242624,-0.0035932663254911066,0.009726681109661153,0.200149076457137,-1.0233576138315965
2020-03-09 08:35:00,3.7359383135390294,-1.6001788891771376,0.047321934901960246,53.82149999999998,965.9640000000002,9.349,4.064210570324454,293.18644219783613,0.03794140995195018,0.03135806212428365,0.007099303205992992,0.22186199594288977,-1.9169158795701706
2020-03-09 08:35:01,3.2881642792318333,-1.3516976934433684,-0.29928334895469544,53.81285714285715,965.9680952380953,9.253809523809522,3.555152736757779,292.34657041522524,0.03475881336569814,0.041630524341629026,0.02116458485842428,0.23288093301272667,-0.7360663186752386
2020-03-09 08:35:02,3.0774148418737823,-1.780623330690641,-0.04061166842369827,53.789999999999985,965.9740000000002,9.325,3.555432681796249,300.05410800516927,0.01115239558017596,0.13121941669963647,0.028476085848636923,0.3628945954854377,-2.085996789607707
2020-03-09 08:35:03,3.1762628944841707,-1.3019569182572586,-0.12196479641638411,53.80857142857142,965.9595238095237,9.51,3.432744935452516,292.2888283136688,0.06267441161777329,-0.06161906615198108,0.026544493620002368,0.2964657299079803,-1.2443284044272063
2020-03-09 08:35:04,2.454362757422712,-1.0219434398847533,-0.48976834137509895,53.790499999999994,965.9789999999999,9.299,2.6586208716827415,292.6057863676639,0.0034199883800134423,0.0279348017530189,0.0050480004916170895,0.16775986843188814,-1.1592684983864356
2020-03-09 08:35:05,1.9402076426436108,-1.1062073793967613,-0.4730340992257961,53.770476190476195,965.9880952380954,9.329047619047618,2.233405575081366,299.6895818128502,0.04545457021403793,0.025178559694977853,0.006238709543430799,0.22795234822416063,-2.360894227145899
2020-03-09 08:35:06,1.2873026296120422,-0.41632333973956365,-0.4665809467453574,53.775,966.006,9.477999999999998,1.352949808166579,287.9215969478777,0.026032230900408505,0.028873250070226515,0.021607552625560855,0.19716992000437378,-0.4481594721030792
2020-03-09 08:35:07,1.934098495044442,-0.43474359690844994,-0.6653498936782138,53.776190476190465,966.0,9.184761904761904,1.9823569263848708,282.6682988693474,0.012927627575136935,0.005556135857191841,0.006413779449765534,0.11862141964087368,-0.3185983176611474
2020-03-09 08:35:08,1.7634584799946211,-1.2585150107371554,-0.6161758319822659,53.7735,965.9979999999998,9.2525,2.16648236616772,305.51404435646447,0.057951385493329025,-0.011418035571987032,0.0017359941478894201,0.24303397135070187,-10.197936195495592
2020-03-09 08:35:09,1.599841365778931,-0.787727681590971,-0.3436805578133594,53.773,965.9979999999999,9.384,1.783257495708929,296.2146489199993,0.15426129653786114,-0.06330155941680962,0.012323195806484933,0.4083432629443246,-6.91100706341295
2020-03-09 08:35:10,1.5214028547311198,-0.8933175431143449,-0.06520495671574192,53.761,966.0015,9.535499999999999,1.7642797054945256,300.4200496475395,0.10301459317249437,0.08026090382826509,-0.008506787747699973,0.36137276018528414,7.050893662889085
2020-03-09 08:35:11,1.3717997699034117,-1.0340322445648316,-0.005577847862317192,53.73428571428572,966.0004761904764,9.596666666666666,1.7178641656157907,307.00817675956534,0.24972032605911978,0.19889956478463805,0.032035416216378974,0.5650231152607051,-7.202592914408948
2020-03-09 08:35:12,1.81581505022654,-0.8332532712200816,-0.49583724358888526,53.711500000000015,966.0020000000001,9.434000000000001,1.9978726963017885,294.64975800761414,-0.022096927797139794,0.021802167254341167,0.019278146963338766,0.1761875351245875,-0.35674353626229977
2020-03-09 08:35:13,1.4903055952454012,-0.632434230549286,-0.23711779861287652,53.692857142857164,966.0004761904761,9.653333333333334,1.618945281098227,292.9946910847458,8.830788831952011e-05,0.07596087725540435,0.017198593960784627,0.2756101024750455,-1.5662819437870705
2020-03-09 08:35:14,1.9596623032964906,-0.7237814317950121,-0.5287133490409407,53.69899999999999,965.9974999999998,9.407,2.0890514364114026,290.27119861877657,-0.010164217599133779,0.05253028783687935,0.022938983171521543,0.23131061849487292,-0.6764944806505935
2020-03-09 08:35:15,1.9798158249184241,-0.9082606934803882,-0.5693654546450406,53.701904761904764,965.9885714285715,9.367619047619048,2.1782121540196435,294.6437730520129,0.051554452905249036,-0.0002786262291316099,0.0007733940052926074,0.22705771472907055,-18.899004200680988
2020-03-09 08:35:16,1.6131381508729323,0.27040616973485737,-0.3021531276533429,53.721999999999994,966.0110000000001,9.678499999999998,1.6356448851851735,260.48412737277874,0.003870786614141232,0.09572378250348436,0.02934910018491635,0.309519001222268,-1.303388969026351
2020-03-09 08:35:17,0.659837939911029,0.3283650050195861,-0.15529827756834172,53.94095238095238,966.0171428571427,9.797142857142855,0.7370276002074437,243.54299896610888,0.03627285059805498,0.013451624444138272,-0.0026159945272660723,0.19668951764386255,3.798431487747621
2020-03-09 08:35:18,0.7134940439542782,0.22724545896168064,0.00312278998514698,54.003499999999995,966.012,9.952499999999999,0.7488085532210048,252.33349734219883,0.02794908796285227,-0.00928176039376516,-0.0004968453393486022,0.1716100276653114,13.493905144399669
2020-03-09 08:35:19,1.1401382529156174,-0.38298104405106076,-0.4806699457858812,54.015238095238104,966.0200000000002,9.636190476190476,1.2027425808808454,288.5675885860125,-0.013096619349857888,0.0024713435645555243,0.042278484447564754,0.11544588408167612,-0.04674326039083472
2020-03-09 08:35:20,1.7308233193395015,-0.17391684019246,-0.6061520107080611,54.020999999999994,966.024,9.4615,1.7395391430122922,275.73794320454397,0.049858551953070124,0.041222767299936715,0.01488585017206101,0.25434830046306905,-1.3940232943349058
2020-03-09 08:35:21,1.6898738726606437,-0.4799689973900881,-0.6522275024192081,54.01095238095237,966.0047619047618,9.538095238095238,1.7567139619063565,285.8559525640807,0.06548125836927124,0.05783564775135785,0.017822030648599066,0.2955768142788257,-1.8421084459848502
2020-03-09 08:35:22,1.6968347324777533,0.8199673457641203,-0.13707181885118017,53.99550000000001,966.0135000000002,9.751499999999998,1.8845674722498806,244.20861162410193,0.003863667217398281,0.04178364720361788,-0.004109062389326295,0.2048460410962377,2.7190044928108046
2020-03-09 08:35:23,1.5610392442144714,0.3773008008429034,-0.3100627087895346,53.99550000000001,966.0170000000004,9.820500000000001,1.6059886102629695,256.41228702138864,0.002464674573181125,0.014697237602158356,-0.0017818087740560796,0.12207564601341943,1.3364652185288362
