year_month_day_hour_minute_second,uu,vv,ww,ws,wd,std.u,std.v,std.w,std.ws,std.wd,std.uw,std.vw,u.star
2020-03-14 12:50:10,0.26849999999999996,0.183,0.15799999999999997,0.37300000000000005,230.7,0.1591845998898928,0.06852583070407985,0.06566261453344986,0.16029906261012328,18.422240563200262,0.010452477022231477,0.004499585207106438,0.10667628851795974
2020-03-14 12:50:11,0.3480952380952381,0.13333333333333336,0.1680952380952381,0.4147619047619047,250.14285714285714,0.14091199550141384,0.08308630051538782,0.06446852314261957,0.16448766055905373,10.041343108796326,0.009084388243055602,0.005356451087610924,0.10269361827312982
2020-03-14 12:50:12,-0.0485,-0.020999999999999998,-0.077,0.21550000000000002,176.9,0.20142322554629513,0.06414621455787756,0.10765930668451044,0.12824626802818823,96.51282979888981,0.021685084812471906,0.006905936985736948,0.15085815344896153
2020-03-14 12:50:13,-0.10714285714285712,0.09999999999999998,-0.04809523809523809,0.27285714285714285,150.0,0.1744173975594997,0.14096098751072939,0.12484466538939691,0.11305498030351681,62.04514485437197,0.021775081636405152,0.017598227318735966,0.16732409622967556
2020-03-14 12:50:14,0.006,0.386,0.06000000000000001,0.4010000000000001,180.9,0.06277780365367164,0.09230384607371457,0.04952405051030628,0.08321816603299267,10.637075181695986,0.0031090111190705243,0.004571260335250176,0.07435270302406856
2020-03-14 12:50:15,-0.03952380952380953,0.5938095238095238,-0.03666666666666667,0.6028571428571429,176.1904761904762,0.060619814456676656,0.11521615296807086,0.06199462342278832,0.11167555046396038,6.531608129848629,0.0037581025692009686,0.007142782015477927,0.08983930602135513
2020-03-14 12:50:16,-0.06400000000000002,0.4755000000000001,-0.0615,0.4915000000000001,172.25,0.0538418737454507,0.13720806328922128,0.07407499755759628,0.13959622223813187,7.601073331410074,0.003988336666190668,0.010163686953031582,0.10449025022575997
2020-03-14 12:50:17,-0.037,0.433,-0.022500000000000006,0.44399999999999995,175.15,0.07512095509734179,0.12230677564395626,0.05919414978206083,0.12023660883966725,10.658700424387668,0.004446721067803516,0.007239845596829256,0.0921758803176566
2020-03-14 12:50:18,0.15650000000000003,0.5135000000000001,-0.029500000000000005,0.5545,197.05,0.12444719869550255,0.08863140705071462,0.05906953975032978,0.08159431094719388,13.632295246370305,0.007351038750161177,0.005235416421909847,0.09499904673216727
2020-03-14 12:50:19,0.051428571428571435,0.6238095238095238,-0.13285714285714287,0.6457142857142857,184.85714285714286,0.06436503043467892,0.06931638987109687,0.032115861679683645,0.06249571413876546,6.490652619619341,0.002067138414448776,0.0022261555892351716,0.05511713829471094
2020-03-14 12:50:20,0.19,0.5205,-0.11050000000000001,0.5800000000000001,201.45,0.09989468138204882,0.11071418869750782,0.0303445130737702,0.0662531032043822,13.589760076887607,0.003031255465197689,0.0033595681463833866,0.06726777759918699
2020-03-14 12:50:21,0.06476190476190472,0.47,-0.1685714285714286,0.5823809523809523,186.0,0.26686361774545153,0.17621010186706096,0.08241879119992687,0.14215852988494082,37.001351326674545,0.02199457678981947,0.014523023593099142,0.1623476998479275
2020-03-14 12:50:22,-0.126,0.528,-0.223,0.625,168.75,0.2077549163393201,0.12618282475502718,0.06673592893281935,0.12428744273277427,23.397874397384687,0.013864717332264697,0.008420928025393891,0.12736430035266014
2020-03-14 12:50:23,-0.23619047619047615,0.5104761904761904,-0.20428571428571432,0.6057142857142856,155.14285714285714,0.07017664785925518,0.05766074838884683,0.05937772550135518,0.05015689669142507,6.973418919624111,0.004166929733192119,0.003423764090035655,0.07343768853661553
2020-03-14 12:50:24,-0.246,0.5245000000000001,-0.164,0.6385000000000001,154.25,0.13880694658788745,0.15073416823562005,0.11094806751003158,0.08093369605976695,20.47816552227994,0.015400362480894285,0.016723664673474033,0.15077924921587119
2020-03-14 12:50:25,-0.19714285714285718,0.4628571428571428,-0.12523809523809523,0.5695238095238095,151.0,0.11942122328727238,0.21009861630060436,0.11196513062641635,0.11390681237205223,30.597385509222843,0.013371012864925886,0.023523719018526495,0.16449394604804343
2020-03-14 12:50:26,-0.22550000000000003,0.615,-0.1065,0.6819999999999999,157.7,0.06549206460568936,0.15439184598048938,0.09280851821159294,0.10625688832160234,14.6686202845609,0.006078221470671943,0.014328878449401701,0.12475877898154401
2020-03-14 12:50:27,-0.12904761904761902,0.529047619047619,-0.1376190476190476,0.6138095238095239,162.47619047619048,0.11536484568120225,0.18936485317779436,0.14408000423045392,0.07486495778908783,26.09333065673879,0.016621767453793283,0.027283688846955898,0.1787403904583123
2020-03-14 12:50:28,-0.18899999999999995,0.385,-0.15300000000000005,0.49650000000000005,153.2,0.17876476751659753,0.09811379000667382,0.06775342290828909,0.07050755838542193,23.8274498933699,0.012111924894654012,0.00664754510745724,0.11754251724786789
2020-03-14 12:50:29,,,,,,,,,,,,,
2020-03-14 12:50:30,-0.019047619047619042,0.46619047619047616,-0.20190476190476195,0.5123809523809525,177.95238095238096,0.06811055438805075,0.07605762226602872,0.018606194564995716,0.06662617818130959,9.335288910773942,0.0012672782268737949,0.0014151429180326808,0.043584833949502466
2020-03-14 12:50:31,-0.12150000000000001,0.37450000000000006,-0.14250000000000002,0.43500000000000005,161.5,0.0943272578788728,0.07989960806174867,0.06520211491565044,0.06589465276604693,16.2075356092873,0.006150336707896458,0.005209623426557567,0.08977861447511475
2020-03-14 12:50:32,-0.162,0.3570000000000001,-0.06350000000000003,0.40099999999999997,155.3,0.042376756290261414,0.05554514522345526,0.034530688105692764,0.04897905030133854,7.448772417406499,0.0014632985543899708,0.0019180120854965436,0.04911690457181688
2020-03-14 12:50:33,-0.22599999999999998,0.369,-0.07350000000000001,0.4865000000000002,155.55,0.14232653338454906,0.15528920388135573,0.09033708802969138,0.07343274760658647,36.678510846198996,0.012857364575320818,0.014028374481090724,0.13794604846205358
2020-03-14 12:50:34,-0.24904761904761902,0.2533333333333334,0.029523809523809525,0.5261904761904762,130.0952380952381,0.13902894525618623,0.3282427963159791,0.19481981907588844,0.08188261051506543,57.31047440207135,0.0270855939611218,0.06394820219124274,0.26352957382078596
2020-03-14 12:50:35,-0.27949999999999997,0.41800000000000004,-0.04000000000000001,0.5760000000000002,138.1,0.03456115860631014,0.2514714590899772,0.1446229216745541,0.06862560516462149,33.08982988933705,0.004998335734102233,0.036368537131355606,0.1915995961480448
2020-03-14 12:50:36,-0.19238095238095235,0.23666666666666666,0.023333333333333334,0.48238095238095235,149.04761904761904,0.19081155001479239,0.3034358801020956,0.16921386861996074,0.10372582908344298,70.89462334371783,0.03228796055537415,0.05134555915017816,0.2462798448336556
2020-03-14 12:50:37,-0.1055,0.29500000000000004,-0.07050000000000002,0.36550000000000005,164.5,0.12865600810320765,0.1411046644012503,0.04058454463410788,0.07416021063956912,32.42400020777332,0.005221445503310776,0.005726668550473356,0.08803251809562726
