dtm,tt.ac,ww,uu,vv,ws,wd,sig.uu,sig.vv,sig.ww,sig.uu.ww,sig.vv.ww,sig.tt.ww,tt,rh,ws.10,wd.10,pp,sh,tv,theta,rho,H,u.star,L 
"2020-02-25 09:28:52",9.491,-0.12,-1.00591458719111,1.10257712620502,1.49249471555325,137.624852812453,0.0336490458734781,0.0544723848126992,0.0322816552109382,-0.000136016124665614,0.000289625707951523,-9.9999999999981e-06,281.938666666684,62.1660011133868,8.49686666666845,267.870179666244,920,4.76397045266821,1101.25862792019,288.732601657603,3.43614238275557,-0.0100399999999981,0.0178878204114232,42.1296096623013
"2020-02-25 09:28:53",9.49,-0.1465,-1.04794426411992,1.04484034833918,1.47982381864173,134.915021764428,0.0361560953496189,0.0504147609048325,0.0385630038139911,-0.000185845024520286,-0.000199254775124398,-0.000524999999999997,281.938833333338,62.16650111168,8.49688333333378,267.866221333228,920,4.76406263505735,1101.2751326989,288.732772340458,3.43619388089435,-0.527099999999997,0.0165067174398954,0.630577197434582
"2020-02-25 09:28:54",9.5235,-0.121,-1.00855597043095,1.05801928921546,1.46170789210564,136.371108258036,0.062617233171071,0.0397381715016928,0.0431521177134784,0.000308570705162396,-0.000485786957512332,-0.00037650000000001,281.938999999991,62.1670011099733,8.49689999999911,267.862263000212,920,4.76415481885516,1101.29163773862,288.732943023312,3.43624537984753,-0.37800600000001,0.0239896643353762,2.69912628279561
"2020-02-25 09:28:55",9.547,-0.006,-1.12443339787231,0.944943319099314,1.46876422293065,130.042782619885,0.0690259631966695,0.152747824597992,0.0626939097184844,-4.71754363976976e-05,-0.00314596203891615,-0.000450249999999991,281.939166666644,62.1675011082665,8.49691666666444,267.858304667195,920,4.76424700406164,1101.30814303935,288.733113706167,3.43629687961512,-0.452050999999991,0.0560920291118236,28.8513180410233
"2020-02-25 09:28:56",9.6165,-0.0315,-1.10254184026314,1.09661064289784,1.55504128937068,134.845471491807,0.0532840778194886,0.049782210421623,0.0413298668608652,0.000753728481116025,-0.00113010055674519,0.000519749999999998,281.93933333335,62.168001106717,8.49693333333501,267.854346332935,920,4.7643391907058,1101.32464860629,288.733284389075,3.43634838021332,0.521828999999998,0.0368563951666514,-7.09022885246007
"2020-02-25 09:28:57",9.573,-0.018,-0.986320948438755,1.09860668419279,1.47640294631317,138.082739861038,0.0619327153703597,0.0536112905068029,0.0341205293967692,0.000109876719034556,-0.00117820547177227,0.000193999999999995,281.939500000003,62.1685011050102,8.49695000000034,267.850387999919,920,4.76443137872969,1101.34115442906,288.733455071929,3.43639988160976,0.194775999999995,0.0343993866918585,-15.4442495257112
"2020-02-25 09:28:58",9.587,-0.0135,-0.916046445484856,1.14800846548774,1.46869483798268,141.412093818776,0.0415337350951964,0.127079230526442,0.0446359543535548,-0.000339104932193197,-0.000534068501373927,-0.000220499999999997,281.939666666657,62.1690011033035,8.49696666666567,267.846429666903,920,4.76452356816233,1101.35766051286,288.733625754784,3.43645138382065,-0.221381999999997,0.0251521465490825,5.31169669367222
"2020-02-25 09:28:59",9.566,-0.0585,-0.897657633984737,1.24291505042469,1.53317547933147,144.162445075265,0.0437078897473587,0.051789949561929,0.0424605079673113,0.00188991414477783,-0.0252369790713518,0.018363,281.93983333331,62.1695011015967,8.496983333331,267.842471333887,920,4.76461575900371,1101.37416685768,288.733796437638,3.436502886846,18.436452,0.159083766787531,-16.1380448135798
"2020-02-25 09:29:00",9.7055,0.0675,-0.877798155356248,1.04853951006112,1.36746652818489,140.065187080544,0.0598010011583151,0.0668694135208853,0.0444705698068663,0.000750840540414,-0.000916389904326839,0.00128875,281.940000000016,62.1700011000471,8.49700000000157,267.838512999627,920,4.76470795128284,1101.39067346872,288.733967120546,3.43655439070199,1.293905,0.0344195808781615,-2.32897735499361
"2020-02-25 09:29:01",9.7335,0.0625,-1.08446414578938,1.05875654181539,1.51559489915332,134.312778855,0.0905598223930572,0.120026638710597,0.0797941430379316,0.00277666371670108,-0.00637221302389788,0.00333125000000001,281.940166666669,62.1705010983404,8.4970166666669,267.834554666611,920,4.76480014494179,1101.40718033561,288.734137803401,3.43660589535629,3.34457500000001,0.0833720358437272,-12.804760538154
"2020-02-25 09:29:02",9.621,0.013,-1.11591208885041,1.30658706383354,1.71826352618555,139.500473805878,0.0629142117505402,0.0633716393665382,0.0914272791262053,-0.00290650774926305,0.00042688329365959,0.010057,281.940333333322,62.1710010966337,8.49703333333223,267.830596333595,920,4.76489234000953,1101.42368746353,288.734308486255,3.43665740082506,10.097228,0.0542004519997043,-1.16535434385775
"2020-02-25 09:29:03",9.475,-0.079,-1.02596781145113,1.24219731710286,1.61110649081659,140.445683684272,0.061041287105409,0.0610102532688176,0.05097987218914,-0.00166681314362991,0.00111139309378154,0.00200625000000001,281.940499999976,62.1715010949269,8.49704999999756,267.826638000579,920,4.76498453648609,1101.44019485249,288.73447916911,3.43670890710833,2.01427500000001,0.0447589358657954,-3.2898204027109
"2020-02-25 09:29:04",9.4175,-0.0725,-0.955011052907471,1.26224710201396,1.58281832745204,142.888998048746,0.0491316670167732,0.0349121847718357,0.0278860463125802,0.000636447385861714,-5.88488469690345e-05,8.37500000000015e-05,281.940666666681,62.1720010933773,8.49706666666813,267.822679666318,920,4.76507673440048,1101.45670250769,288.734649852018,3.4367604142223,0.0840850000000015,0.0252816596079224,-14.202021355547
"2020-02-25 09:29:05",9.4345,-0.0745,-0.856708856065196,1.23283633343376,1.50127795197789,145.204221875518,0.0426524229153046,0.0415013402895661,0.0426089933674744,-0.0005950656256106,-0.00109578485700807,3.52499999999995e-05,281.940833333335,62.1725010916706,8.49708333333346,267.818721333302,920,4.76516893369476,1101.47321041875,288.734820534872,3.43681192213461,0.0353909999999995,0.0353119705427063,-91.9443896048632
"2020-02-25 09:29:06",9.422,-0.0775,-0.927197171078407,1.22618085646208,1.53727488980009,142.904641154484,0.0403635055686882,0.0406287587723373,0.0259300678952569,-3.59430216010184e-05,-0.000274562148729275,-9.0000000000001e-05,281.940999999988,62.1730010899639,8.4970999999988,267.814763000286,920,4.76526113439789,1101.48971859085,288.734991217727,3.43686343086144,-0.090360000000001,0.0166404570529432,3.7685301470601
"2020-02-25 09:29:07",9.4135,-0.1915,-0.936313091019584,1.29133061665322,1.59506017626942,144.055026653064,0.0469042423049334,0.0438061102499918,0.0841849467729112,-0.00148522571655035,0.000698711746165761,0.00136225,281.941166666641,62.1735010882571,8.49711666666412,267.81080466727,920,4.76535333650994,1101.50622702402,288.735161900581,3.43691494040283,1.367699,0.0405138174940774,-3.59311976866856
