"","date","ch4.corr","ch4.raw","lon","lat","alt"
"138",2020-03-13 13:54:33,1995.47619660603,1995.47619660603,8.603686154,47.389866875,2.851777419
"139",2020-03-13 13:54:35,1997.45434289874,1997.45434289874,8.6036981885,47.389868905,2.922877419
"140",2020-03-13 13:54:37,2000.98192100931,2000.98192100931,8.6037140745,47.38987295,3.000927419
"141",2020-03-13 13:54:39,2004.51400268548,2004.51400268548,8.603728133,47.38987891,3.033177419
"142",2020-03-13 13:54:41,2008.04769174012,2008.04769174012,8.6037419625,47.38988746,3.108177419
"143",2020-03-13 13:54:43,2011.88190387058,2011.88190387058,8.603757157,47.38989806,3.021477419
"144",2020-03-13 13:54:45,2015.71611600105,2015.71611600105,8.6037720485,47.389908555,2.975927419
"145",2020-03-13 13:54:47,2025.89941302134,2025.89941302134,8.6037878805,47.389920015,2.976677419
"146",2020-03-13 13:54:49,2032.68761719762,2032.68761719762,8.6038050735,47.38993474,2.970977419
"147",2020-03-13 13:54:51,2039.87984777398,2039.87984777398,8.603823212,47.38995251,2.830727419
"148",2020-03-13 13:54:53,2047.07207835034,2047.07207835034,8.603838689,47.389972305,2.784177419
"149",2020-03-13 13:54:55,2066.5803104971,2066.5803104971,8.603855775,47.389988255,2.729027419
"150",2020-03-13 13:54:57,2079.58425200455,2079.58425200455,8.6038801025,47.390005165,2.658127419
"151",2020-03-13 13:54:59,2086.01038647436,2086.01038647436,8.6039032165,47.39002486,2.495027419
"152",2020-03-13 13:55:01,2092.43652094418,2092.43652094418,8.603922376,47.39004485,2.385827419
"153",2020-03-13 13:55:03,2110.42173115292,2110.42173115292,8.6039389795,47.390063055,2.335927419
"154",2020-03-13 13:55:05,2128.40465704112,2128.40465704112,8.6039527645,47.3900814,2.268177419
"155",2020-03-13 13:55:07,2132.60959033185,2132.60959033185,8.603969635,47.390095445,2.200227419
"156",2020-03-13 13:55:09,2136.81452362257,2136.81452362257,8.6039931775,47.390107415,2.235727419
"157",2020-03-13 13:55:11,2127.38089411784,2127.38089411784,8.604016448,47.39011943,2.297177419
"158",2020-03-13 13:55:13,2117.95347645917,2117.95347645917,8.6040438705,47.390131835,2.316577419
"159",2020-03-13 13:55:15,2113.6636341252,2113.6636341252,8.6040707015,47.390145425,2.239377419
"160",2020-03-13 13:55:17,2109.37379179123,2109.37379179123,8.6040987645,47.390161215,2.208227419
"161",2020-03-13 13:55:19,2085.30825292918,2085.30825292918,8.6041206465,47.39017962,2.152777419
"162",2020-03-13 13:55:21,2061.23599189532,2061.23599189532,8.6041376205,47.390197585,2.147327419
"163",2020-03-13 13:55:23,2054.62519932495,2054.62519932495,8.6041511845,47.390215605,2.110177419
"164",2020-03-13 13:55:25,2048.01440675459,2048.01440675459,8.604163588,47.39023117,2.100777419
"165",2020-03-13 13:55:27,2045.15096201728,2045.15096201728,8.604164318,47.390236205,2.316877419
"166",2020-03-13 13:55:29,2042.2892500695,2042.2892500695,8.6041638915,47.390234455,3.243827419
"167",2020-03-13 13:55:31,2042.71249566768,2042.71249566768,8.6041682015,47.39023121,4.424827419
"168",2020-03-13 13:55:33,2056.0708544764,2056.0708544764,8.604173124,47.390231345,5.522177419
"169",2020-03-13 13:55:35,2069.43452494601,2069.43452494601,8.6041735635,47.39023132,5.367777419
"170",2020-03-13 13:55:37,2082.80069026651,2082.80069026651,8.6041500835,47.390220625,5.304377419
"171",2020-03-13 13:55:39,2097.72637973375,2097.72637973375,8.6041103125,47.39019736,5.275577419
"172",2020-03-13 13:55:41,2125.02397244174,2125.02397244174,8.604087953,47.390174755,5.218927419
"173",2020-03-13 13:55:43,2152.3096298182,2152.3096298182,8.6040771755,47.390158725,5.222177419
"174",2020-03-13 13:55:45,2179.58768223728,2179.58768223728,8.6040671315,47.39014368,5.217127419
"175",2020-03-13 13:55:47,2208.06355755578,2208.06355755578,8.6040534815,47.390128205,5.253977419
"176",2020-03-13 13:55:49,2239.29491737931,2239.29491737931,8.6040371205,47.39011106,5.230477419
"177",2020-03-13 13:55:51,2270.53676003153,2270.53676003153,8.604019122,47.390095435,5.196427419
"178",2020-03-13 13:55:53,2301.77540426826,2301.77540426826,8.603999337,47.3900822,5.226527419
"179",2020-03-13 13:55:55,2311.8224046048,2311.8224046048,8.603979016,47.39006966,5.250977419
"180",2020-03-13 13:55:57,2321.86940494134,2321.86940494134,8.603957823,47.390056175,5.178127419
"181",2020-03-13 13:55:59,2317.83058287663,2317.83058287663,8.6039366915,47.390041605,5.166127419
"182",2020-03-13 13:56:01,2315.13800089796,2315.13800089796,8.60391308,47.39002467,5.202827419
"183",2020-03-13 13:56:03,2308.22060678571,2308.22060678571,8.6038890325,47.390007205,5.218927419
"184",2020-03-13 13:56:05,2301.30321267345,2301.30321267345,8.6038653875,47.389990795,5.256277419
"185",2020-03-13 13:56:07,2238.95488665501,2238.95488665501,8.6038438,47.389971795,5.330727419
"186",2020-03-13 13:56:09,2176.60881987404,2176.60881987404,8.6038246805,47.38995167,5.303127419
"187",2020-03-13 13:56:11,2137.84216510238,2137.84216510238,8.603803879,47.38993409,5.339577419
"188",2020-03-13 13:56:13,2114.77223183099,2114.77223183099,8.603780856,47.389918485,5.323277419
