"","date","co2","ch4","co","h20","cav.p","T0","T1","T2","lon","lat","alt.uav","alt.p","amb.press","pump.press","uav.speed","lon.rtc","lat.rtc","alt.rtc","alt.p.sm.10","alt.p.sm.20"
"19",2020-03-09 09:17:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800875,47.390456525,-0.00170333333335293,0,0
"20",2020-03-09 09:17:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800835,47.39045653,-0.00230333333334442,0,0
"21",2020-03-09 09:17:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800965,47.390456555,-0.000153333333344108,0,0
"22",2020-03-09 09:17:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.603180097,47.390456545,0.00204666666667208,0,0
"23",2020-03-09 09:17:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800975,47.390456535,0.00244666666665694,0,0.123908245052061
"24",2020-03-09 09:17:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800955,47.390456535,0.00169666666664625,0,0.274584326102062
"25",2020-03-09 09:17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031801075,47.39045655,0.00194666666666876,0,0.385175452131937
"26",2020-03-09 09:17:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031801125,47.39045655,0.00404666666665321,0,0.54698166616225
"27",2020-03-09 09:17:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800985,47.390456515,-0.000853333333367343,0,0.750435251556904
"28",2020-03-09 09:17:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800865,47.390456555,0.00324666666662665,0,0.960525368958638
"29",2020-03-09 09:17:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800995,47.390456555,0.00344666666663329,0,1.1278400974079
"30",2020-03-09 09:17:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031801015,47.390456525,0.00264666666663515,0,1.30826036577166
"31",2020-03-09 09:17:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.603180077,47.390456515,-0.00100333333335811,0,1.48586560897204
"32",2020-03-09 09:17:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800885,47.39045653,-3.33333335334005e-06,0,1.59502330058926
"33",2020-03-09 09:17:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.603180105,47.39045649,-0.000103333333356658,0.316949855814397,1.8101521570263
"34",2020-03-09 09:17:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.603180109,47.390456505,-5.333333336921e-05,0.573930735924364,2.06960660576795
"35",2020-03-09 09:17:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60318012,47.39045651,-0.00145333333335884,0.820779327876498,2.23227857320617
"36",2020-03-09 09:17:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031800995,47.390456515,-0.000753333333364024,1.16058825787059,2.50644371356752
"37",2020-03-09 09:17:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.603180088,47.390456505,0.000546666666650707,1.59202296661567,2.75460385582307
"38",2020-03-09 09:17:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031801035,47.3904565,-0.00385333333335324,1.99639939257952,3.02121287333396
"39",2020-03-09 09:17:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.603180105,47.39045652,-0.00220333333336953,2.32039132121221,3.2263288721217
"40",2020-03-09 09:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.603180096,47.390456515,-0.00245333333333519,2.72441828898293,3.4927210596406
"41",2020-03-09 09:18:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6031801335,47.390456515,0.00299666666663256,3.01048939092522,3.65513067316356
"42",2020-03-09 09:18:04,422.399689309155,2119.641613117,155.562910250496,0.0090211714139,79.997673358,10.843,10.742,10.519,8.60319730166667,47.3904300788889,0,4.70106819580552,964.23,342.11,0,8.6031801185,47.390456545,0.000896666666648114,3.27440324761959,3.89273321140027
"43",2020-03-09 09:18:06,422.563651530292,2148.4591332714,162.620360353043,0.00859779344880659,80.00281516,10.838,10.733,10.525,8.603197375875,47.390430233125,0.0187500006,1.56354939655997,964.47,335.16,0,8.603180107,47.39045653,0.00194666666666876,3.52155922543678,4.20957507064688
"44",2020-03-09 09:18:08,422.612306153115,2186.43904835681,168.938571322476,0.0081420738873,79.993459863,10.85,10.73,10.534,8.60319791015789,47.3904304305263,0.0368421064421053,2.97191579734981,964.31,343.05,0.00526316661894737,8.603180115,47.390456575,0.00484666666662292,3.64527280394511,4.20606404865668
"45",2020-03-09 09:18:10,422.580502157148,2202.82327185402,170.760300374585,0.0081420738873,79.993459863,10.84,10.722,10.51,8.60320231016667,47.3904286383333,1.37222226613333,3.68102735582752,964.23,339.39,0.664445545827556,8.6031808795,47.39045654,0.164196666666641,3.83995532188627,4.43992392754964
"46",2020-03-09 09:18:12,422.548698161181,2219.20749535123,172.582029426693,0.0081420738873,79.993459863,10.832,10.686,10.501,8.60320294566667,47.3903926253333,4.32666680512,4.73992765006223,964.11,343.96,3.28467211133013,8.6031837905,47.390442785,2.67019666666664,4.03175695295547,4.42094884293439
"47",2020-03-09 09:18:14,422.451245222649,2268.35109667704,178.045993586214,0.0075931787237635,80.023305893,10.8385,10.6645,10.492,8.60325239188235,47.3903253876471,5.91764724818824,3.70045528853889,964.27,343.175,3.96412421798024,8.6032002065,47.390383765,4.45744666666664,4.14522948819506,4.56675921864019
"48",2020-03-09 09:18:16,422.357200407766,2323.50079451027,184.113852053983,0.0069575085951,79.995172792,10.823,10.652,10.486,8.60331958615385,47.3902858853846,6.2000001984,3.01076922885476,964.11,340.69,2.70923526005169,8.603259858,47.39032871,5.07409666666666,4.20398650211171,4.6618313542019
"49",2020-03-09 09:18:18,422.299445761431,2365.72544530999,188.687010145403,0.0069575085951,79.995172792,10.823,10.618,10.464,8.603355513875,47.39026282625,6.125000196,4.76907232309013,964.47,342.03,0.888751473192,8.603317242,47.39029755,5.04674666666665,4.35666169319834,4.80770130991283
"50",2020-03-09 09:18:20,422.21250666645,2429.06097530784,195.546540366376,0.00687485745231048,80.007225037,10.798,10.593,10.452,8.60336428316667,47.3902563327778,5.94444463466667,1.63153441234256,964.23,339.07,0.947779348814222,8.6033355975,47.390279505,4.89749666666665,4.4153791959973,4.78852833417149
"51",2020-03-09 09:18:22,422.153220545694,2483.53754705303,203.30874089169,0.0067766153352,79.992835481,10.793,10.596,10.452,8.6033888910625,47.390278794375,5.8812501882,3.38960444357756,964.31,345.78,1.955628241644,8.603350205,47.390286195,4.84579666666664,4.47510650637206,4.69909286397404
"52",2020-03-09 09:18:24,422.145293395013,2504.00541444151,207.817416884452,0.0067766153352,79.99736174875,10.781,10.553,10.436,8.60341939,47.3903110968421,5.97894755974737,6.54710507834953,963.91,338.79,2.17421413028716,8.60337911,47.390314485,4.93724666666665,4.80789813462086,4.76397335856208
"53",2020-03-09 09:18:26,422.137366244333,2524.47328182999,212.326092877214,0.0067766153352,80.0018880165,10.771,10.552,10.411,8.60344991052632,47.3903441184211,5.94210545330526,2.35998009375834,964.39,338.79,1.98526644866695,8.6034103815,47.390347655,4.95634666666663,4.89752686439692,4.73392024246581
"54",2020-03-09 09:18:28,422.12312257592,2565.41706838743,221.344622983182,0.00721009080924741,80.010940552,10.779,10.535,10.402,8.6034743184375,47.390369868125,5.9625001908,5.86694631344485,963.99,338.79,1.290002138304,8.603439556,47.39037879,4.94904666666664,4.97074981307326,4.52650818575227
"55",2020-03-09 09:18:30,422.096844722088,2570.01033090247,223.165524667129,0.0072668548193,79.980058961,10.7535,10.5135,10.3825,8.60348037876471,47.3903762335294,6.05882372329412,4.82736188087565,964.05,341.93,0.0411765388423529,8.6034574755,47.39039794,5.05284666666665,5.04936875464885,4.56065427642263
"56",2020-03-09 09:18:32,422.059493254365,2558.71648413072,222.066873238142,0.0072668548193,79.980058961,10.739,10.494,10.374,8.60347968964706,47.3903767964706,6.04117666390588,5.88637803932152,964.23,345.07,0,8.6034585435,47.3904,5.04864666666663,4.94367368129683,4.40977961804032
"57",2020-03-09 09:18:34,422.003007060207,2541.77344662601,220.418561881499,0.00714328108656331,80.021083485,10.724,10.47,10.352,8.6034776348125,47.39037694375,6.0062501922,3.79759542249359,963.99,341.95,0,8.603456488,47.39039994,5.05164666666664,5.08129434527826,4.25574684797977
"58",2020-03-09 09:18:36,421.989106751602,2515.84485819104,218.330519767801,0.0069972294245,80.02197188,10.711,10.465,10.34,8.60347708416667,47.3903770283333,5.9666668576,5.90580979657248,964.31,342.23,0,8.6034559905,47.390400005,5.09869666666665,5.24822945753071,4.04352172566107
"59",2020-03-09 09:18:38,422.0207094077,2490.04193674341,216.509218848368,0.0069972294245,80.02197188,10.698,10.475,10.335,8.6034772535,47.39037754,6.0687501942,3.11761681219456,964.11,336.15,0,8.6034562855,47.39040062,5.21074666666664,5.27700972403836,4.01109476770167
"60",2020-03-09 09:18:40,422.069298329514,2451.34317708388,213.77810223594,0.00731615911037326,79.9952296345,10.681,10.463,10.313,8.60347908688235,47.3903786788235,6.11764725458824,4.52619194229186,964.19,339.7,0,8.603457825,47.3904014,5.26819666666663,5.06614740808104,3.90972549064046
"61",2020-03-09 09:18:42,422.084462649641,2434.35133905601,214.709407169438,0.0076626383252,80.011178679,10.664,10.45,10.302,8.60348859094444,47.3903842694444,6.3500002032,7.24673844425625,963.84,340.02,1.26166875800533,8.603459575,47.39040196,5.36984666666666,5.00032161853008,3.82735455219997
"62",2020-03-09 09:18:44,422.064663536387,2441.7202792727,218.639130894884,0.00738075599937533,80.0051839793333,10.66,10.42,10.303,8.603530265125,47.390416020625,6.406250205,4.19588768157855,964.19,341.75,2.63750437192,8.6034823155,47.39041747,5.51164666666665,4.74224154005819,3.86479962345631
"63",2020-03-09 09:18:46,422.044864423133,2449.08921948939,222.56885462033,0.00709887367355067,79.9991892796667,10.625,10.4215,10.286,8.60357157466667,47.3904500516667,6.4000002048,6.65398648384674,964.15,343.845,2.07778122190222,8.603526081,47.39045222,5.60759666666664,4.36292362703658,3.78226197023222
"64",2020-03-09 09:18:48,422.075009304283,2498.25315244568,232.55722497034,0.0059683316396,79.999373097,10.616,10.387,10.252,8.60361453605556,47.39047979,6.42222242773333,2.46682141580734,963.91,339.5,2.32722607982578,8.6035643305,47.390481865,5.62464666666665,4.11768748431578,3.72376308668177
"65",2020-03-09 09:18:50,422.119874746449,2528.34730568337,236.13071061006,0.0059683316396,79.999373097,10.58,10.383,10.231,8.60365442742857,47.39050628,6.42857163428571,6.67341956864628,963.91,342.98,2.04857482428343,8.60360718,47.39051114,5.64829666666665,3.92346546663518,3.55237569314
"66",2020-03-09 09:18:52,422.164740188616,2558.44145892105,239.704196249781,0.0059683316396,79.999373097,10.576,10.368,10.218,8.60368769905882,47.3905235982353,6.55294138616471,6.68313612281756,963.91,337.97,0.70000116032,8.603648572,47.3905366,5.68939666666662,3.72190582735907,3.39619739270232
"67",2020-03-09 09:18:54,422.301732235758,2648.73639943709,250.426667268345,0.0066127582186,80.023597717,10.566,10.35,10.202,8.6036886366,47.3905254466667,6.62000021184,6.69285268482995,964.39,342.23,0.020000033152,8.603667013,47.390546285,5.92214666666666,3.22394371308603,3.28444132431992
"68",2020-03-09 09:18:56,422.311763430934,2757.93239911662,265.101253186943,0.0072571847976,80.001208677,10.557,10.338,10.184,8.6037267364,47.390535265,6.71000021472,2.50567304077208,964.39,341.24,3.3910056209216,8.603670525,47.390547955,5.98389666666665,2.77974395191306,3.21580280331948
"69",2020-03-09 09:18:58,422.201508967623,2847.50937685034,278.24725067778,0.0072571847976,80.001208677,10.558,10.33,10.183,8.6037954129375,47.390549534375,6.8250002184,2.86506301211552,964.31,340.92,0.724376200724,8.6037409535,47.39056213,5.98359666666664,2.63310703007906,3.06515063681246
"70",2020-03-09 09:19:00,422.034923378565,2981.86776849502,297.965029371121,0.00693305603665,79.978709221,10.531,10.326,10.162,8.60379181958823,47.3905539729412,6.55882373929412,3.22446534403843,964.31,340.81,0.382941811233882,8.6037714155,47.390575095,5.90989666666664,2.63572070867288,2.91441866606689
"71",2020-03-09 09:19:02,422.040332300554,3087.66555335563,315.887013026805,0.0066089272757,79.971117246,10.511,10.324,10.152,8.60378663794445,47.390532115,6.6000002112,2.53481184179534,964.39,339.58,1.32777997870222,8.603767488,47.39056793,5.86584666666667,2.65203762614089,2.84683241178809
"72",2020-03-09 09:19:04,422.187336215252,3133.40641942483,326.246955349747,0.0066089272757,79.971117246,10.4955,10.297,10.1365,8.60378308125,47.39050890375,6.6125002116,1.84520410462938,964.35,339.385,1.30000215488,8.6037633295,47.39054441,5.90294666666665,2.89982175115495,2.77908593462115
"73",2020-03-09 09:19:06,422.407401948345,3202.01493989796,341.786360079923,0.0064905573634,80.012390137,10.473,10.297,10.134,8.60378222268421,47.3904851084211,6.67894758214737,3.95302126755808,964.47,338.16,1.03158065731368,8.60376123,47.390520005,5.92824666666664,3.06656075432099,2.79136280103533
"74",2020-03-09 09:19:08,422.492925005099,3191.68264551107,346.628049660073,0.0063721874511,79.995936766,10.472,10.288,10.126,8.60378304365,47.3904747265,5.86500018768,1.86462881018669,964.47,341.63,0.095000157472,8.603761638,47.390501065,5.72459666666666,3.1581398815649,2.84873397047668
"75",2020-03-09 09:19:10,422.469721691601,3156.83570308605,343.95180338305,0.0063721874511,79.995936766,10.469,10.288,10.095,8.6037825518125,47.390473685,4.6375001484,1.87434117472456,964.55,341.44,0,8.6037632455,47.39049689,4.67749666666665,2.92751528290825,2.8653991820995
"76",2020-03-09 09:19:12,422.446518378102,3121.98876066102,341.275557106027,0.0063721874511,79.995936766,10.458,10.27,10.096,8.60377974622222,47.3904748961111,3.30555566133333,1.18477739464436,964.19,337.77,0,8.603761023,47.39049736,3.40494666666663,2.88795537173943,2.91236542849001
"77",2020-03-09 09:19:14,422.37616283188,3017.44362227682,333.245999758122,0.00617162088262207,80.003991387,10.446,10.274,10.105,8.6037789109375,47.39047482625,2.281250073,4.3416045048689,964.31,343.88,0.0312500518,8.603758783,47.39049769,2.21499666666665,3.16854478350006,2.98389328455716
"78",2020-03-09 09:19:16,422.474718804275,2873.64814158901,317.67191267278,0.0059768127874,80.026996936,10.433,10.253,10.086,8.60377880825,47.390475227,2.01500006448,2.95248243514016,964.39,338.48,0,8.6037589155,47.390498025,1.44854666666666,3.49370936742113,3.0507514800194
"79",2020-03-09 09:19:18,422.685161199119,2744.51444419617,301.351617594791,0.0059768127874,80.026996936,10.417,10.249,10.071,8.6037792546875,47.390474788125,2.437500078,1.91319071122812,964.47,335.87,0,8.603759775,47.390498255,1.65394666666662,3.23774503725295,3.08908706988671
"80",2020-03-09 09:19:20,423.001617590967,2550.81768908926,276.871878170889,0.00618966261225,79.993331909,10.418,10.249,10.072,8.60378110782353,47.3904748388235,2.55294125816471,6.11956119709514,963.99,345.58,0.0294118134588235,8.603760776,47.390497775,2.02604666666667,3.09483889535894,3.09479518002872
"81",2020-03-09 09:19:22,423.192222514657,2385.63038928568,250.395381758796,0.0064025124371,79.987516436,10.404,10.222,10.053,8.60378211382353,47.3904753688235,2.47647066748235,4.03073494275844,964.23,336.92,0,8.603761922,47.390497975,1.97254666666663,2.9703525591443,3.22167743723769
"82",2020-03-09 09:19:24,423.161752527631,2309.31586324139,231.045244860147,0.0064025124371,79.987516436,10.382,10.197,10.056,8.60377780405556,47.3904765405556,2.49444452426667,4.04044918744165,964.55,346.68,0.246667075541333,8.6037608215,47.39049818,1.94624666666664,2.64428936455466,3.29004448384984
"83",2020-03-09 09:19:26,423.116890940896,2194.84757418121,202.020574108208,0.0066289715701944,79.983837301,10.37,10.177,10.043,8.60376964023077,47.3904860830769,2.55384623556923,1.25275996296678,964.62,338.6,0.739231994579692,8.603754741,47.390502475,2.03214666666665,2.64809312772175,3.12745799912226
"84",2020-03-09 09:19:28,423.078830670944,2111.58348812266,178.175686568995,0.0068998921855,79.995307146,10.356,10.168,10.042,8.6037618616875,47.390500164375,2.5687500822,0.650639421677474,964.23,340.61,0.83437638306,8.6037452665,47.39051433,2.02999666666665,2.53132055207832,3.03547617348221
"85",2020-03-09 09:19:30,423.061811737618,2095.09842150887,168.919815742769,0.00704220410266837,80.0044626783333,10.348,10.167,10.037,8.60375402755556,47.3905163444444,2.6000000832,4.0695919685281,963.99,342.03,1.020001690752,8.6037372265,47.390529435,2.02894666666666,2.84611304572752,2.8689631053863
"86",2020-03-09 09:19:32,423.044792804292,2078.61335489507,159.663944916544,0.00718451601983673,80.0136182106667,10.309,10.143,10.038,8.60374240733333,47.3905376922222,2.62777786186667,6.17785769249448,964.66,332.48,1.20277977150222,8.603726986,47.39054821,2.01579666666666,3.07334956029511,2.89663682821306
"87",2020-03-09 09:19:34,423.019459892071,2068.45847410899,153.207185884612,0.00749948014246837,80.0129777293333,10.317,10.124,10.028,8.60373511815385,47.3905606769231,2.60769239113846,1.51012816073125,964.39,338.36,1.26923287310769,8.6037165045,47.39056966,2.05184666666662,2.94865607239872,3.02613475118623
"88",2020-03-09 09:19:36,422.99412697985,2058.3035933229,146.750426852681,0.0078144442651,80.012337248,10.298,10.106,10.045,8.60372680283333,47.3905829588889,2.6333334176,1.30131917541169,964.55,345.38,1.195001980832,8.603710296,47.390592755,1.98119666666664,2.67352790360011,3.0574011764165
"89",2020-03-09 09:19:38,422.945143945167,2064.71935992869,148.173176298762,0.0078144442651,80.012337248,10.289,10.101,10.027,8.60371672194118,47.3906010035294,2.49411772687059,1.31103104140925,964.55,344.36,0.945295684566588,8.603699803,47.390614415,1.94214666666665,2.88964910693626,2.91739702027069
"90",2020-03-09 09:19:40,422.872728063156,2074.34728667355,150.307825330312,0.00809886464229229,79.9911662015,10.2655,10.081,10.0095,8.6037149518125,47.39062060125,2.6000000832,2.02002758315545,964.33,343.905,1.24375206164,8.6036932885,47.39063237,1.99644666666666,3.28001321607175,2.95137395817074
"91",2020-03-09 09:19:42,422.810896396332,2089.17170364733,153.432436033228,0.0083837732157,79.999954418,10.272,10.073,10.008,8.60371261153333,47.390645274,2.6333334176,4.47760846499254,964.47,337.89,1.2720021084672,8.603693576,47.390654805,2.03309666666664,3.63817703017854,2.99738466272466
"92",2020-03-09 09:19:44,422.780686544382,2104.72117671571,156.580548476824,0.0083837732157,79.999954418,10.232,10.044,10.012,8.60370079327778,47.3906665638889,2.6000000832,2.03945257084525,964.19,335.44,1.130001873088,8.603687157,47.390679155,1.99454666666665,3.63493384193442,3.07068900181987
"93",2020-03-09 09:19:46,422.735039204757,2128.04400939573,161.302536917996,0.00829440366410937,79.9714655875,10.217,10.048,9.998,8.60368358066667,47.3906843011111,2.61111119466667,4.49703772760876,964.31,341.91,1.16166859224533,8.6036711025,47.390698945,1.97729666666666,3.46760158401957,3.04479256527451
"94",2020-03-09 09:19:48,422.699204114842,2159.06607227207,164.572798298236,0.0082040454049,79.986599162,10.211,10.02,9.999,8.603668209,47.3907017335294,2.52352949251765,3.45759270595465,964.39,338.52,1.040001723904,8.603655403,47.390716635,1.83544666666665,3.23874298761603,2.96889759962571
"95",2020-03-09 09:19:50,422.686190227172,2188.29820050061,165.120198026122,0.0082040454049,79.986599162,10.205,10.011,9.989,8.60364960894444,47.3907158127778,2.59444452746667,3.11760974429726,964.31,336.39,0.671667780021333,8.603638168,47.390733075,1.76409666666663,2.93795873802828,3.02117140068451
"96",2020-03-09 09:19:52,422.673176339503,2217.53031946219,165.667597620104,0.0082040454049,79.999313354,10.189,9.997,9.99,8.60364014194118,47.3907116547059,2.53529419877647,2.77763792696143,964.39,338.68,0.429412476498824,8.6036219115,47.3907404,1.81484666666662,2.9544574172047,2.91429442550952
"97",2020-03-09 09:19:54,422.657159271806,2246.74931742401,166.213351281649,0.0073968335527,80.008871772,10.179,9.987,9.987,8.60363630716667,47.3907022316667,2.47222230133333,3.48673394368484,964.31,336.35,0.398889550087111,8.6036154685,47.39073254,1.82254666666665,3.16702565011816,2.82042002915121
"98",2020-03-09 09:19:56,422.630997482348,2289.91498107529,168.899793953883,0.0073968335527,80.006260953,10.182,9.984,9.985,8.60363993494737,47.3906947710526,2.50000008,5.24511197326463,964.11,340.49,0.438948096020211,8.6036156855,47.390724725,1.96104666666665,3.1748994476903,2.74327911990505
"99",2020-03-09 09:19:58,422.577508861121,2370.44556033611,175.437684067458,0.0073968335527,80.008085768,10.142,9.9475,9.964,8.60364574338889,47.3906852927778,2.56111119306667,5.25482726421986,964.29,341.16,0.621667697141333,8.603619466,47.39071642,2.02444666666664,3.04566966555976,2.74536700724675
"100",2020-03-09 09:20:00,422.522602313973,2450.96937409309,181.974715491618,0.0070155898007,80.009910583,10.118,9.954,9.942,8.60365515,47.3906752252941,2.51764713938824,2.11715283506693,964.39,344.16,0.637059879518118,8.603626559,47.390705535,1.97114666666667,2.74374931753001,2.66337922654587
"101",2020-03-09 09:20:02,422.458476893594,2527.81241255796,187.0358442312,0.0070155898007,80.006509813,10.123,9.942,9.941,8.6036653234,47.390665408,2.44000007808,2.82620373185379,964.74,342.03,0.45000074592,8.603635939,47.39069509,1.90069666666664,2.51049721203464,2.58509727609865
"102",2020-03-09 09:20:04,422.374709598867,2622.01643864681,192.594200446112,0.0070155898007,80.006509813,10.115,9.934,9.944,8.60367243068421,47.3906603873684,2.41578955098947,-0.223344204537044,964.74,340.61,0.310526830517895,8.603645423,47.39068798,1.87599666666665,2.44772804653355,2.5815479639719
"103",2020-03-09 09:20:06,422.249106570456,2763.32276984978,200.931751573085,0.00702847880136165,80.008762446,10.1,9.936,9.948,8.6036765418,47.390653654,2.57333341568,1.31588585873182,964.39,339.39,0.5160008553216,8.603651769,47.390683025,2.03359666666665,2.45536471173841,2.5628112387361
"104",2020-03-09 09:20:08,422.101754979831,2934.46758649685,210.096443289758,0.0070411489433,80.008196815,10.085,9.93,9.947,8.60368391182353,47.3906378576471,2.6000000832,3.55473043944667,964.31,334.53,1.10117829589835,8.6036556275,47.390673255,2.02134666666666,2.77265802167432,2.62745402720164
"105",2020-03-09 09:20:10,422.012640237952,3040.17418844842,215.298080452723,0.00702969438616191,80.0049612405,10.077,9.934,9.946,8.60369488429412,47.3906204005882,2.58823537694118,5.31311917466385,964.11,340.17,0.855295535382588,8.6036652675,47.390654615,2.06079666666664,2.87615902437082,2.77075330952665
"106",2020-03-09 09:20:12,421.923525496072,3145.8807904,220.499717615688,0.00701823982902383,80.001725666,10.06,9.911,9.941,8.60370754111765,47.3906086647059,2.51764713938824,2.87476973271001,964.39,339.07,0.669412874322823,8.603678204,47.390639495,2.03324666666663,2.6953321929219,2.87309538586524
"107",2020-03-09 09:20:14,421.742241319839,3357.27398791907,230.900646759263,0.0061724559164,79.998550415,10.056,9.913,9.922,8.603715806625,47.3905997925,2.5187500806,2.1851409777121,964.47,342.54,0.573750951048,8.603688926,47.39062897,2.03109666666666,2.33625859388313,2.82653084903295
"108",2020-03-09 09:20:16,421.706596558311,3498.8099170223,237.558760205078,0.0061724559164,79.991053436,10.0485,9.9215,9.9135,8.60372305105555,47.3905875966667,2.54444452586667,2.19485360086895,964.43,339.96,0.755001251488,8.6036964495,47.39061916,2.10174666666665,2.31541260575907,2.7211332397875
"109",2020-03-09 09:20:18,421.70473658793,3640.61371550987,244.063230439448,0.0061724559164,79.991053436,10.038,9.926,9.898,8.60372916905555,47.3905717227778,2.5500000816,2.9039094272807,964.55,338.87,0.8750014504,8.6037029285,47.390605175,2.18559666666664,2.26205769254612,2.67021079604609
"110",2020-03-09 09:20:20,421.700367269978,3853.30733585169,253.818591800766,0.00574695427268178,79.965588613,10.033,9.91,9.89,8.60373605525,47.39055655625,2.531250081,1.51498203741053,964.39,339.7,0.855001417248,8.603709065,47.390588765,2.24009666666666,2.38923633254018,2.66848096871241
"111",2020-03-09 09:20:22,421.715640076678,3987.40500312986,262.488640442342,0.005437033428,79.98694727,10.028,9.928,9.904,8.6037434453125,47.390543596875,2.5125000804,2.92333592952518,964.27,338.6,0.686251137528,8.6037164245,47.39057321,2.21514666666667,2.62965314841651,2.77803446735067
"112",2020-03-09 09:20:24,421.740534828137,4018.87576312866,267.444609374925,0.005437033428,79.98694727,10.018,9.917,9.902,8.6037499431,47.390530951,2.51500008048,3.10789278753354,964.47,343.76,0.6210010293696,8.603723489,47.39056066,2.22149666666663,2.66862144948052,2.97376729234129
"113",2020-03-09 09:20:26,421.776566262738,4066.07147312146,274.877358736744,0.00508398217433382,79.996009827,10.001,9.92,9.876,8.60375530366667,47.3905188777778,2.6000000832,2.24341683420593,964.47,340.69,0.688890030791111,8.6037290335,47.390549155,2.27924666666666,2.81353205705901,3.24951150676739
