"","date","co2","ch4","co","h20","cav.p","T0","T1","T2","lon","lat","alt.uav","alt.p","amb.press","pump.press","uav.speed","lon.rtc","lat.rtc","alt.rtc","alt.p.sm.10","alt.p.sm.20"
"17",2020-03-08 13:17:08,419.528363828668,2105.88383918153,201.40510956035,0.018234114156,79.984025341,21.605,17.886,17.17,8.60326879466667,47.3904632022222,1.22777781706667,5.33852870062102,966.36,348.1,0.495000820512,8.6032602325,47.390477385,0.342974999999996,3.78979723017366,3.83410151180056
"18",2020-03-08 13:17:10,419.475662351312,2116.02861262687,207.054997391244,0.0182581116801953,79.984025341,21.575,17.819,17.132,8.60327886288889,47.3904480333333,3.6500001168,5.33173900351384,966.36,343.73,1.16666860053333,8.603265651,47.39046838,2.763475,3.61077786020173,3.90684557028678
"19",2020-03-08 13:17:12,419.398014552868,2136.76219196829,218.209174204853,0.018674429581,79.976402283,21.551,17.788,17.092,8.60330654429412,47.3904199129412,4.000000128,2.53360780874176,966.68,345.78,2.00470920535341,8.603284025,47.39044562,3.73482499999997,3.47401980485225,3.77249859748396
"20",2020-03-08 13:17:14,419.233794895469,2164.12185606911,232.377319169465,0.018674429581,79.968538705,21.51,17.74,17.067,8.60335213105263,47.3903878773684,3.91052644092632,3.22458253147425,966.6,345.58,1.92842424918232,8.6033229335,47.390413135,3.630775,3.56725526241332,3.6765301955191
"21",2020-03-08 13:17:16,419.09039888747,2185.91137921878,244.295719860259,0.0185576936165313,79.978751145,21.505,17.683,17.037,8.60339384666667,47.3903642338889,3.9000001248,3.21779202877392,966.6,343.57,1.65000273504,8.603367194,47.390384825,3.49037499999997,3.59681784233945,3.66831750591581
"22",2020-03-08 13:17:18,418.94700287947,2207.70090236845,256.214120551054,0.0184409576520627,79.988963585,21.4575,17.616,16.9805,8.60343288136842,47.3903515763158,3.9000001248,3.38545032178766,966.58,338.185,1.330002204608,8.6034067365,47.390367315,3.42057499999999,3.56798271829087,3.62854181887265
"23",2020-03-08 13:17:20,418.859644563862,2238.84520824136,274.388730690955,0.0183917194420313,79.9975717295,21.418,17.533,16.926,8.6034595588,47.390349522,3.9000001248,5.29779037596231,966.36,341.91,0.6610010956736,8.603439775,47.390361575,3.316225,3.6136384128605,3.55976683605391
"24",2020-03-08 13:17:22,418.772286248254,2269.98951411427,292.563340830857,0.018342481232,80.006179874,21.381,17.513,16.896,8.6034617745625,47.390352351875,3.9000001248,2.49965395284551,966.68,336.58,0.123750205128,8.603453762,47.3903622,3.29717499999998,3.63334211024351,3.46724724765179
"25",2020-03-08 13:17:24,418.74285981379,2303.06432391845,311.997990326692,0.0180834131287724,80.006179874,21.378,17.485,16.876,8.60345246925,47.3903539525,3.906250125,3.19062992326923,966.6,344.67,0.117500194768,8.603444201,47.390366745,3.17442500000001,3.68889338585388,3.40729424573095
"26",2020-03-08 13:17:26,418.695131920622,2364.2434657854,345.958774672413,0.016721392933,80.030342102,21.329,17.454,16.827,8.603460167125,47.39034894125,3.9500001264,4.23057760565883,966.48,339.7,1.0312517094,8.6034429105,47.390364395,3.33967499999997,3.82225395491439,3.39349812005738
"27",2020-03-08 13:17:28,418.554314879484,2442.97333508478,384.292324862771,0.016721392933,80.031711514,21.295,17.41,16.819,8.6034982456,47.390332905,3.96500012688,1.86877350608356,966.75,336.47,1.4420023902592,8.603469842,47.39035252,3.314575,3.94690489368576,3.42706800778172
"28",2020-03-08 13:17:30,418.409155330613,2495.46008117553,409.848062701193,0.0167309240018557,80.031711514,21.246,17.401,16.78,8.603537833,47.3903138588235,3.92941189044706,5.26384151167215,966.36,340.92,1.42706118902212,8.603510465,47.39033492,3.30672499999997,4.0663006900041,3.55810010276646
"29",2020-03-08 13:17:32,418.264814497793,2548.62356561723,435.587458984732,0.016962779371,80.027801514,21.22,17.363,16.756,8.60357196184211,47.3902968342105,3.95789486349474,4.21020706438078,966.48,338.6,1.30579163816084,8.603546523,47.390316165,3.26572499999997,4.01928848425621,3.62137899119454
"30",2020-03-08 13:17:34,418.119619527952,2605.75789807508,462.123459518187,0.016962779371,80.027801514,21.188,17.339,16.741,8.6035913009375,47.390289746875,3.9312501258,2.45890901324904,966.68,344.95,0.188125311836,8.6035751665,47.390303825,3.250125,3.8201331947701,3.53810323355995
"31",2020-03-08 13:17:36,417.994865411308,2662.89224852007,488.659459649537,0.016962779371,79.997462063,21.1375,17.309,16.7,8.60358376831579,47.3902902257895,3.96842117962105,3.32433586890564,966.58,336.37,0.346842680188632,8.603577678,47.390303215,3.22502499999998,3.69966599569971,3.46390111676497
"32",2020-03-08 13:17:38,417.87326929251,2720.02628097137,515.195370519937,0.0169475332941521,79.997462063,21.096,17.278,16.683,8.60356678494118,47.3902906364706,3.31176481185882,4.18983643787859,966.48,345.07,0.177059117022118,8.603566851,47.39030416,3.22717499999999,3.64817533852392,3.46471482322298
"33",2020-03-08 13:17:40,417.690293358976,2780.56367440693,539.382345238507,0.016766457501,80.01800329,21.047,17.259,16.652,8.60355745483333,47.3902920033333,2.8500000912,4.88093198143355,966.4,341.12,0.05000008288,8.603550278,47.390304305,2.376275,3.46240858262208,3.45379810817686
"34",2020-03-08 13:17:42,417.543968327807,2809.16024668091,545.886236424754,0.016766457501,80.008400739,21.012,17.213,16.629,8.60355464311765,47.3902931794118,2.59411773007059,4.17625597285552,966.48,342.42,0.0823530776847059,8.603543624,47.39030575,1.88687499999997,3.24312154641456,3.3869270483245
"35",2020-03-08 13:17:44,417.463732214127,2828.22302488837,550.221627850339,0.0166882933503481,80.008400739,20.987,17.199,16.625,8.60355844273684,47.3902922131579,2.54210534450526,4.16946572614242,966.48,340.41,0.149473931978105,8.603545627,47.390305875,1.68767499999998,3.14366988095695,3.28394209019538
"36",2020-03-08 13:17:46,417.341338533775,2812.66691541572,542.691271722259,0.016015937093,79.99697876,20.94,17.171,16.602,8.6035636988125,47.390290591875,2.5437500814,5.90747956364986,966.28,339.43,0.08750014504,8.6035508995,47.390303915,1.65167499999998,3.00357682965745,3.22003590345611
"37",2020-03-08 13:17:48,417.187777194117,2742.51517945433,520.154042752867,0.016015937093,79.988005816,20.908,17.157,16.59,8.603566814125,47.390290588125,2.5687500822,2.41137281946964,966.68,341.83,0.02500004144,8.6035553825,47.390303025,1.603275,3.03009640102969,3.24824515710232
"38",2020-03-08 13:17:50,417.12833758651,2719.13083834716,512.641495557074,0.015994312425775,79.988005816,20.875,17.115,16.535,8.60356665323529,47.3902912247059,2.6000000832,3.10235203392006,966.6,340.1,0,8.6035566525,47.390303465,1.61507499999999,3.16481262575128,3.19946924785388
"39",2020-03-08 13:17:52,417.068897978903,2695.74649723999,505.128948361282,0.0159726877585499,79.988005816,20.844,17.06,16.52,8.603564638,47.3902919388235,2.6000000832,2.39779096458229,966.68,343.13,0,8.603555076,47.390303705,1.60452499999999,3.14805679037248,3.06084296848854
"40",2020-03-08 13:17:54,416.889749667697,2606.48826770477,479.887953508078,0.015681778016,79.9820564875,20.785,17.0125,16.481,8.60356337627778,47.3902911522222,2.55555563733333,2.39100002293706,966.68,335.085,0,8.603553532,47.39030377,1.565525,3.09671814091255,3.04922847151707
"41",2020-03-08 13:17:56,416.666577956153,2492.59131063736,451.633414355136,0.015681778016,79.966792478,20.733,16.95,16.445,8.60356433014286,47.3902904228571,2.51428579474286,1.77369787965822,966.75,339.27,0,8.6035537205,47.39030286,1.459025,3.20421215068813,3.01825097705887
"42",2020-03-08 13:17:58,416.495363314458,2416.66103999802,432.797374536709,0.0157409201535969,79.966792478,20.705,16.905,16.41,8.60356478672222,47.3902909066667,2.80555564533333,1.41805909642292,966.79,338.79,0,8.603554852,47.390302695,1.47077499999997,3.26510500511454,3.05888315837806
"43",2020-03-08 13:18:00,416.23970004058,2316.65634456303,395.912007093919,0.016145903144,80.003646851,20.66,16.858,16.395,8.60356756506667,47.390291392,3.72000011904,4.11514341149681,966.48,341.63,0.180000298368,8.603556024,47.39030325,2.28562499999998,3.32006292711359,3.05282898960775
"44",2020-03-08 13:18:02,416.085271941262,2242.4649925894,350.049121220705,0.016145903144,80.008191771,20.627,16.797,16.36,8.60357187729412,47.3902923794118,3.54117658390588,2.36383616162819,966.68,339.07,0.0470589015341176,8.6035612225,47.390304125,2.62312499999999,3.39841446042007,3.12528432334652
"45",2020-03-08 13:18:04,416.07474738647,2217.73454193152,334.761487698989,0.016145903144,80.008191771,20.607,16.762,16.326,8.60356540638889,47.3902917694444,2.8166667568,4.10156273813331,966.48,346.49,0.180000298368,8.6035593705,47.390304655,2.03247500000001,3.22578566736014,3.16598820916529
"46",2020-03-08 13:18:06,416.064222831678,2193.00409127364,319.473854177273,0.016145903144,80.008191771,20.564,16.702,16.289,8.60356564722222,47.3902879155556,2.34444451946667,7.58468599748142,966.08,337.89,0.135555780252444,8.603554838,47.390301235,1.271875,3.49200459917822,3.06227606486882
"47",2020-03-08 13:18:08,416.034550121499,2131.94229743289,279.398580058248,0.016664878664,80.021400452,20.541,16.67,16.28,8.60357356,47.390288810625,2.2562500722,2.34346316620486,966.68,336.86,0.532500882672,8.6035596635,47.390298545,1.11102499999999,3.48885621650676,3.08226903795026
"48",2020-03-08 13:18:10,416.08351125523,2100.93178603105,249.372703686877,0.016664878664,80.000078686,20.504,16.638,16.275,8.60359521623529,47.3903054929412,2.25882360169412,2.33667214878515,966.68,341.83,1.05294292182588,8.6035755585,47.39030811,1.05417499999998,2.98887279098233,3.15244042011741
"49",2020-03-08 13:18:12,416.208783908212,2081.53019948805,229.355455436231,0.016664878664,80.000078686,20.454,16.603,16.242,8.6036084863125,47.390324319375,2.3000000736,3.55101453832303,966.54,336.39,0.806876337476,8.6035941985,47.390328675,1.08827499999998,2.95213654512,2.99037584438173
"50",2020-03-08 13:18:14,416.39375311877,2059.36979991204,203.674140488292,0.0158629987516442,80.0045677535,20.405,16.554,16.227,8.60361122461111,47.3903382022222,2.3000000736,3.02086333086942,966.6,338.56,0.504445280611556,8.603600548,47.39034535,1.12202499999997,2.94549827488357,2.97416952213857
"51",2020-03-08 13:18:16,416.611895931535,2052.06776251467,187.004253017464,0.015831900018,80.010512207,20.393,16.522,16.229,8.60361283236842,47.3903452931579,2.31052638972632,2.31629903970995,966.68,340.29,0.446316529286737,8.6036013345,47.390353865,1.12542499999998,2.92359540139658,3.01807325332263
"52",2020-03-08 13:18:18,416.745573933058,2048.64937418171,178.74807396517,0.0156731774994455,80.0094833805,20.344,16.504,16.224,8.60361902652632,47.3903505942105,2.3000000736,2.30950798440794,966.68,336.78,0.580527278069895,8.603605386,47.390359155,1.08102500000002,2.8552912909465,2.96172604988681
"53",2020-03-08 13:18:20,416.879251934581,2045.23098584875,170.491894912876,0.0155144549808909,80.008454554,20.293,16.475,16.232,8.603631821,47.3903582666667,2.3000000736,2.30271691963657,966.68,335.52,0.6980011570048,8.603616088,47.390366165,1.04072499999998,2.92523541939712,2.87452467997113
"54",2020-03-08 13:18:22,417.146518750854,2041.86049691304,162.272680828962,0.015172998716,80.004821777,20.278,16.437,16.216,8.6036461845,47.3903703633333,2.3000000736,5.08730360108885,966.36,342.46,0.865556990300444,8.603630554,47.39037634,0.989075000000014,2.93639069784257,2.87939816678026
"55",2020-03-08 13:18:24,417.2958963473,2040.86957067632,159.618737922241,0.015172998716,80.01905312,20.244,16.404,16.226,8.60365978753333,47.390385992,2.28666673984,4.03365880310079,966.48,338.6,0.912668179502933,8.603644299,47.390390935,0.929024999999996,2.88182686527798,2.97878229219094
"56",2020-03-08 13:18:26,417.427014296407,2039.87864475157,156.964794604142,0.015172998716,80.01905312,20.199,16.348,16.21,8.6036707308421,47.3904008584211,2.28421059941053,2.28234366849655,966.68,334.65,0.708422226910316,8.6036562465,47.3904063,0.927224999999993,2.72902944562685,3.0325828723398
"57",2020-03-08 13:18:28,417.630614601061,2038.87397883742,155.071640321807,0.017055920737,80.0060140435,20.18,16.308,16.207,8.6036783388125,47.39041008,2.250000072,2.27555256583795,966.68,336.27,0.604376001812,8.603664802,47.390418275,0.832875000000001,2.81007199098754,2.94928015317431
"58",2020-03-08 13:18:30,417.668071058345,2038.79263381796,156.962215643125,0.017055920737,80.023229114,20.1465,16.2645,16.2105,8.603692374125,47.3904175925,2.2937500734,2.26876145371,966.68,343.885,0.780001292928,8.6036753585,47.390425835,0.85307499999999,2.87383155420284,2.84304168025899
"59",2020-03-08 13:18:32,417.596395796407,2038.77271830488,157.592402369834,0.017055920737,80.023229114,20.084,16.203,16.199,8.60371381770588,47.3904280317647,2.3000000736,3.30865123407703,966.56,343.53,0.899413255570824,8.603694334,47.39043446,0.857675,2.99829411417896,2.85225320757744
"60",2020-03-08 13:18:34,417.524720534469,2038.7528027918,158.222589096543,0.017055920737,80.023229114,20.046,16.158,16.218,8.60373639952941,47.3904411270588,2.20588242352941,2.25517920104114,966.68,340.33,1.00647225656094,8.603716167,47.390446105,0.841124999999977,3.0917895307238,2.95115996503263
"61",2020-03-08 13:18:36,417.252655573116,2038.54840672433,158.978227064062,0.0164958429805372,79.9933871683333,20.016,16.114,16.202,8.60375578161111,47.3904568894444,2.2000000704,3.29506973954145,966.56,334.53,1.04777951457422,8.6037375645,47.390460915,0.845924999999994,2.97761017251048,2.94469134370364
"62",2020-03-08 13:18:38,417.189466652048,2038.37773270702,158.464776478159,0.0164936065537686,79.9984701986667,19.981,16.087,16.216,8.60377168784211,47.3904743021053,2.21052638652632,2.24159691048997,966.68,332.72,1.03684382393263,8.603755531,47.3904783,0.880324999999999,2.86245006215811,2.9417992382168
"63",2020-03-08 13:18:40,417.12627773098,2038.20705868971,157.951325892256,0.016491370127,80.003553229,19.938,16.048,16.204,8.60378708973684,47.3904912936842,2.22631586071579,1.62428957328565,966.75,333.55,0.922106791639579,8.6037708915,47.39049593,0.858974999999986,2.87528998305935,2.97432336502521
"64",2020-03-08 13:18:42,417.102358806884,2038.04839173912,155.637244084175,0.0166762518915473,80.004566539,19.906,16.021,16.195,8.60380116971429,47.3905058304762,2.20476197531429,3.2746974267032,966.56,340.53,0.891430049060571,8.6037852315,47.39051102,0.906325000000009,3.05881560371239,3.10001029550777
"65",2020-03-08 13:18:44,417.094318554892,2038.13685491341,149.604494885353,0.016695194118,79.998911518,19.87,15.99,16.194,8.6038166818125,47.390518368125,2.3000000736,5.71057679985658,966.28,339.5,0.928751539496,8.6038002485,47.390524255,0.947074999999984,3.1491821888923,3.1267771834166
"66",2020-03-08 13:18:46,417.115798568561,2038.21101187149,145.369419222568,0.016695194118,79.998911518,19.8255,15.929,16.176,8.60383371488235,47.3905306764706,2.3000000736,2.56331506505062,966.64,338.475,0.936472140528941,8.60381724,47.390536965,0.965024999999997,3.07093499598513,3.15354051916726
"67",2020-03-08 13:18:48,417.145309951502,2038.26749114998,142.227177673449,0.0159576929155625,80.004191095,19.76,15.89,16.171,8.60385034105555,47.3905428544444,2.3000000736,3.95217283095129,966.48,338.72,0.752779025582222,8.6038349935,47.39054958,0.95712499999999,2.89907477497707,3.20104979884026
"68",2020-03-08 13:18:50,417.168683034561,2038.23653538536,144.421029655913,0.0159279993882812,80.0073309285,19.733,15.846,16.157,8.60386293852941,47.3905539729412,2.28235301421176,2.8986277191684,966.6,340.29,0.758236550968471,8.603848399,47.390559925,0.926424999999995,2.90272222618351,3.13479076950317
"69",2020-03-08 13:18:52,417.19205611762,2038.20557962074,146.614881638377,0.015898305861,80.010470762,19.699,15.819,16.159,8.60387477711111,47.3905695416667,2.24444451626667,1.2346899656038,966.79,338.01,1.07166844306133,8.6038606575,47.39057228,0.900225000000006,2.93804857018314,3.00572461013212
"70",2020-03-08 13:18:54,417.267709493841,2038.1513465482,149.908576006291,0.015898305861,80.010470762,19.644,15.784,16.144,8.60387888470588,47.3905927647059,2.2000000704,1.57674960535834,966.75,340.49,1.09411946066824,8.603869181,47.390593715,0.864274999999992,2.80772437807555,3.01757110203696
"71",2020-03-08 13:18:56,417.384074554184,2038.11083059057,154.263783605735,0.0166833710935647,80.017473481,19.607,15.759,16.131,8.603875477,47.39061394,2.250000072,3.92501053717628,966.48,337.45,0.955001583008,8.6038673805,47.390616555,0.925624999999996,2.87744977481715,3.00691509756437
"72",2020-03-08 13:18:58,417.486825812924,2038.14371361775,157.016840797472,0.016806692721,80.022741803,19.569,15.722,16.13,8.603869373,47.39062950625,2.3000000736,4.96508129748756,966.36,337.81,0.6562510878,8.603862925,47.3906345,0.996774999999985,3.16321343121264,2.94805857008398
"73",2020-03-08 13:19:00,417.511221610003,2038.16375088588,158.286208944151,0.0166944508412762,80.02687919775,19.533,15.696,16.119,8.60386556205555,47.3906393361111,2.3000000736,1.20752358120295,966.79,339.46,0.566667605973333,8.603858058,47.390646255,1.08117500000001,3.35984005559736,2.96528017720752
"74",2020-03-08 13:19:02,417.535617407082,2038.18378815401,159.555577090831,0.0165822089615524,80.0310165925,19.504,15.669,16.116,8.60386758515789,47.3906484689474,2.3000000736,2.16010237157071,966.68,337.49,0.664737943973053,8.6038582055,47.39065498,1.07082500000001,3.27835524784012,3.00986666829298
"75",2020-03-08 13:19:04,417.605470037836,2038.12162251474,156.798480279331,0.016220894083,80.019495864,19.4515,15.623,16.0975,8.60387459841176,47.39066136,2.3000000736,3.37445630068324,966.54,340.295,0.822942540577882,8.6038637925,47.39066621,1.07077499999999,3.18833351830734,2.97536381785017
"76",2020-03-08 13:19:06,417.666624372323,2038.06376333671,154.437658161216,0.016220894083,80.0113467105,19.393,15.583,16.098,8.60388481633333,47.39067986,2.3000000736,4.93792036887781,966.36,336.07,1.045001732192,8.6038722125,47.390681885,1.05237500000002,3.26411612282027,2.9087066638982
"77",2020-03-08 13:19:08,417.727778706809,2038.00590415868,152.076836043102,0.016220894083,80.003197557,19.354,15.57,16.085,8.60389366542105,47.3907015273684,2.3000000736,2.1397285237289,966.68,340.29,1.11684395654063,8.603881847,47.39070167,0.954824999999972,3.20032677292145,2.91492387306958
"78",2020-03-08 13:19:10,417.876545867539,2038.02900438937,148.985423435068,0.0155823072901026,80.01572661,19.341,15.553,16.078,8.60389869493333,47.390723014,2.3000000736,2.13293722217462,966.68,334.34,1.10666850107733,8.603888588,47.390724105,0.975474999999989,3.12852606799353,2.98887372132685
"79",2020-03-08 13:19:12,418.016304503776,2038.55455566082,151.126256162456,0.015437756923,80.009608253,19.301,15.521,16.06,8.60390006644444,47.3907429777778,2.2333334048,3.87068549501882,966.48,345.58,1.0000016576,8.603891766,47.39074521,0.966424999999987,3.07084925595628,3.0320374426099
"80",2020-03-08 13:19:14,418.037666670412,2038.97257713017,153.209835894625,0.015437756923,80.009608253,19.278,15.512,16.028,8.60389591872222,47.3907610361111,2.3000000736,4.91075928874372,966.36,338.08,0.968334938442667,8.603889708,47.3907642,1.003025,3.1296518351774,2.9812117217398
"81",2020-03-08 13:19:16,418.058416110828,2039.38814231331,155.293098508428,0.0152712851797465,79.975646973,19.243,15.482,16.009,8.60389036305556,47.3907770805556,2.3000000736,3.85710413976875,966.48,342.03,0.789445753027555,8.6038837625,47.39078079,1.03707499999999,3.0546100794609,2.9308645993816
"82",2020-03-08 13:19:18,418.079422670446,2039.8137001136,156.098163403287,0.01517468321,79.960029602,19.217,15.47,15.996,8.60388900831579,47.3907886031579,2.3000000736,2.80355345519787,966.6,339.19,0.70000116032,8.6038805965,47.390793465,1.03722500000001,2.91468359058609,3.07195264239783
"83",2020-03-08 13:19:20,418.105384541269,2040.24797159583,156.106120186194,0.01517468321,79.96734742,19.1765,15.4555,15.9615,8.60389284535294,47.3907998658824,2.28235301421176,2.66592471694156,966.615,341.005,0.794707199657412,8.60388266,47.390804685,1.030575,2.6514116102753,3.10983764363167
"84",2020-03-08 13:19:22,418.175810383872,2040.68224294134,156.114076086458,0.01517468321,79.96734742,19.143,15.435,15.916,8.60390240611111,47.3908156727778,2.26111118346667,1.4816682771602,966.75,330.79,0.963334930154667,8.603890338,47.390818965,0.988574999999998,2.51585250328273,3.10035970596404
"85",2020-03-08 13:19:24,418.279103297898,2041.33968169467,156.723028929639,0.0145376792724584,80.01322963,19.117,15.447,15.904,8.60391531428571,47.3908364592857,2.25714292937143,2.78318015710955,966.6,343.13,0.988573067227429,8.6039018485,47.39083745,0.994874999999979,2.63173109501619,3.04368573149259
"86",2020-03-08 13:19:26,418.383183411058,2042.06924645697,159.226629555624,0.014397172617,80.001290208,19.1,15.423,15.874,8.60392368138889,47.3908533377778,2.29444451786667,3.82315058590291,966.48,333.03,0.812779125038222,8.6039123775,47.390856485,1.01572499999997,2.65734413994993,2.95413313694304
"87",2020-03-08 13:19:28,418.314917399007,2042.63988468338,160.81140838767,0.0147410673121668,80.0057925423333,19.065,15.407,15.867,8.60392726577778,47.3908676522222,2.26111118346667,3.1185068631112,966.56,338.4,0.632778826670222,8.603918117,47.3908725,1.01362499999999,2.86560571642133,2.99228313585989
"88",2020-03-08 13:19:30,418.246651386956,2043.21052290979,162.396187219716,0.0150849620073336,80.0102948766667,19.063,15.386,15.835,8.603922999,47.3908719838889,2.3000000736,1.45450184239717,966.75,340.02,0.127777989582222,8.60391731,47.3908827,1.01752499999998,2.85451861790018,2.96567186841756
"89",2020-03-08 13:19:32,418.110002208453,2045.31620308028,161.226512042934,0.015741228751,80.006498434,19.016,15.382,15.815,8.6039118173125,47.39086377375,2.3000000736,2.75601562706298,966.6,337.97,0.540000895104,8.603908506,47.390879115,0.959724999999992,2.75253822906314,3.09492697856477
"90",2020-03-08 13:19:34,418.084355955402,2045.98168107551,160.325309121746,0.015741228751,80.006498434,19.027,15.354,15.795,8.60389742685714,47.390845167619,2.3000000736,2.05144086470752,966.68,331.1,0.939049175612952,8.603895722,47.390864815,0.910624999999982,2.98467381334986,3.1864638651854
"91",2020-03-08 13:19:36,418.058709702351,2046.64715907074,159.424106200558,0.015741228751,80.006498434,18.998,15.336,15.777,8.6038868696,47.390822304,2.3000000736,2.04464944001728,966.68,337.06,0.9940016476544,8.6038830995,47.390843125,0.908725000000004,3.14022461084109,3.19984117035188
"92",2020-03-08 13:19:38,417.981128110481,2048.76180360176,157.165530876267,0.0154406806527442,80.005646272,18.976,15.327,15.743,8.60388984205882,47.3908038370588,2.3000000736,4.13135068971349,966.44,337.255,0.475294905494588,8.603880116,47.3908211,0.908624999999972,3.23743376585331,3.21701266940547
"93",2020-03-08 13:19:40,417.904311981068,2051.60977827694,156.689880772056,0.015348077059,79.992719747,18.981,15.301,15.719,8.60390144358824,47.3908007352941,2.3000000736,2.72885094546748,966.6,335.13,0.0882354403764706,8.6038913475,47.39081193,0.938874999999996,3.39801069935438,3.29598188675484
"94",2020-03-08 13:19:42,417.894908956702,2053.67098376847,156.669996752129,0.015348077059,79.992719747,18.945,15.282,15.698,8.60390860423529,47.3908085982353,2.3000000736,3.76882440721207,966.48,338.99,0.163529682831059,8.603899501,47.39081762,0.943374999999975,3.40358391234691,3.36356930631808
"95",2020-03-08 13:19:44,417.891820905841,2055.73004465109,156.649833878651,0.0152038418592135,80.014793396,18.931,15.27,15.688,8.60390706025,47.3908144775,2.3000000736,2.71526854784134,966.6,339.27,0.070000116032,8.603900546,47.39082495,0.954724999999996,3.36606420487537,3.42561880365109
"96",2020-03-08 13:19:46,417.888549139677,2058.0623944184,158.20607771735,0.015009669592,80.006401062,18.918,15.251,15.659,8.60389534906667,47.3908129153333,2.3000000736,2.70847733482179,966.6,337.29,0.456667423637333,8.603892666,47.39082627,0.936224999999979,3.29522882973333,3.51924600636198
"97",2020-03-08 13:19:48,417.885991763256,2060.87915945451,162.091565298696,0.015009669592,79.99055856,18.916,15.242,15.63,8.60387529086667,47.390801486,2.28666673984,5.4932955418408,966.28,334.42,0.8080013393408,8.603875615,47.39081863,0.891975000000002,3.36693354177352,3.56768878016369
"98",2020-03-08 13:19:50,417.850450431586,2063.69592449063,165.97705152581,0.015009669592,79.99055856,18.914,15.231,15.607,8.603860114625,47.390784338125,2.3000000736,3.04380525720433,966.56,335.13,0.752501247344,8.6038578885,47.3908025,0.877074999999991,3.51967217657845,3.55144985504132
"99",2020-03-08 13:19:52,417.790246331077,2067.57670718649,171.313232306073,0.0152349885509434,79.978205941,18.883,15.232,15.578,8.60385553106667,47.3907665233333,2.3000000736,3.73487023771559,966.48,342.03,0.630001044288,8.6038497795,47.390785415,0.847375,3.62809216286137,3.51488758654989
