"","date","co2","ch4","co","h20","cav.p","T0","T1","T2","lon","lat","alt.uav","alt.p","amb.press","pump.press","uav.speed","lon.rtc","lat.rtc","alt.rtc","alt.p.sm.10","alt.p.sm.20"
"11",2020-03-13 13:27:15,418.480165016265,1984.37952112511,138.967453821427,0.011392374609,79.986807548,129.87,16.443,18.272,8.60339189664706,47.3905593488235,6.3000002016,3.07789423151315,972.83,351.69,0.100588402029176,0,0,0,4.73214839883117,4.79910144152557
"12",2020-03-13 13:27:17,418.525458650164,1984.24450528317,140.135273338234,0.011392374609,80.027519226,129.87,16.439,18.25,8.6033909082,47.3905624525,6.3000002016,6.81313060724969,972.4,350.91,0.070000116032,0,0,0,4.95392828090784,4.76383726736656
"13",2020-03-13 13:27:19,418.614312853282,1984.10676522017,140.982878492193,0.0112026653280429,80.017433296,129.87,16.451,18.224,8.60338235405882,47.3905639235294,6.3000002016,3.7881133912257,972.75,351.62,0.111764891143529,0,0,0,5.12181976018307,4.69327575468229
"14",2020-03-13 13:27:21,418.665983898392,1984.07384339354,141.110259942514,0.0111745666860215,80.017433296,129.87,16.43,18.206,8.60337837927778,47.3905626711111,6.4000002048,3.79659928943422,972.75,350.39,0.153333587498667,0,0,0,4.97328244837654,4.61348655465487
"15",2020-03-13 13:27:23,418.717654943503,1984.0409215669,141.237641392836,0.011146468044,80.017433296,129.87,16.41,18.163,8.60341100526316,47.3905444878947,6.39473704673684,6.88193929465547,972.395,350.83,2.73684664185263,0,0,0,5.00524959367716,4.69060513123832
"16",2020-03-13 13:27:25,418.872978669775,1983.9864004562,141.619860353993,0.011146468044,80.006401062,129.87,16.407,18.14,8.60349185547368,47.3905027494737,6.32631599191579,7.88735152414855,972.28,350.08,4.20421749521516,0,0,0,4.77863313752939,4.7138523308385
"17",2020-03-13 13:27:27,418.941007205072,1983.94946791883,142.349193074068,0.0123714524737282,80.015791812,129.87,16.392,18.122,8.603589475125,47.39045809625,6.3312502026,3.12880567060946,972.83,350.59,3.891256450136,0,0,0,4.39638513048872,4.55382662611621
"18",2020-03-13 13:27:29,418.917166479368,1984.00851663383,142.761316752866,0.0125510569763641,80.015791812,129.87,16.385,18.078,8.60367359294444,47.3904232644444,6.3000002016,4.8705075828829,972.63,350.31,3.45556128348444,0,0,0,4.39365429781419,4.48822393417378
"19",2020-03-13 13:27:31,418.893325753663,1984.06756534884,143.173440431664,0.012730661479,80.015791812,129.87,16.362,18.055,8.60374872158824,47.3903950052941,6.3000002016,2.45256968634165,972.91,351.38,3.160005238016,0,0,0,4.39184381936998,4.58284024746092
"20",2020-03-13 13:27:33,418.819816373825,1984.51905288378,144.408865059535,0.012730661479,80.0057312795,129.87,16.37,18.029,8.60382405538889,47.3903646616667,6.3000002016,3.84751487428027,972.75,351.3,3.170005254592,0,0,0,4.58204360158008,4.66097809824202
"21",2020-03-13 13:27:35,418.761309930906,1984.964181424,145.235498325714,0.0122879725419308,79.997045873,129.87,16.352,18,8.60389267025,47.39032886125,6.3000002016,6.88953005906657,972.4,350.91,3.26875541828,0,0,0,4.78214940671496,4.65557299551831
"22",2020-03-13 13:27:37,418.749868097301,1985.00942520499,145.304794447662,0.0122233538579654,79.997045873,129.87,16.335,17.981,8.60395744876471,47.3902925294118,6.3000002016,7.93829060392947,972.28,350.39,2.82353409204706,0,0,0,4.6517346656482,4.65011772633814
"23",2020-03-13 13:27:39,418.738426263697,1985.05466898597,145.374090569609,0.012158735174,79.997045873,129.87,16.329,17.972,8.604013109,47.390262231875,6.3000002016,1.44678099942652,973.03,350.83,2.477504106704,0,0,0,4.26355275602073,4.56969346154955
"24",2020-03-13 13:27:41,418.704815410368,1984.71554526502,145.582320856058,0.012158735174,80.024841309,129.87,16.3205,17.922,8.60406514933333,47.3902352486667,6.3000002016,5.05143298603244,972.615,349.645,2.360003911936,0,0,0,4.21105036811779,4.56907521684982
"25",2020-03-13 13:27:43,418.668424309965,1984.36016277104,145.181524776242,0.0110266264424645,80.015763622,129.87,16.304,17.86,8.604101233,47.3902153276471,6.32352961411765,3.19668811101726,972.83,350.39,0.822354304308706,0,0,0,4.43507309626153,4.83466967627245
"26",2020-03-13 13:27:45,418.657706487699,1984.29504472496,144.707203004457,0.0108197753127322,80.015763622,129.87,16.281,17.844,8.60411717317647,47.3902048682353,6.37058843915294,3.89843079449376,972.75,349.09,1.22235496734871,0,0,0,4.53052251178305,4.78671385118155
"27",2020-03-13 13:27:47,418.646988665432,1984.22992667889,144.232881232671,0.010612924183,80.015763622,129.87,16.299,17.805,8.60413631135294,47.3901944694118,6.32352961411765,4.94689037372748,972.63,349.8,0.380000629888,0,0,0,4.59016675140049,4.87386470431825
"28",2020-03-13 13:27:49,418.617122269465,1984.34175527635,142.811019364076,0.010612924183,79.991127014,129.87,16.304,17.769,8.60413529953333,47.39019609,6.3000002016,3.91540284242654,972.75,350.51,0,0,0,0,4.6511624081203,4.93426381133823
"29",2020-03-13 13:27:51,418.580944383035,1984.46570040732,141.816555713935,0.0114565265532445,79.978296506,129.87,16.293,17.732,8.604134108625,47.3901970575,6.3000002016,6.00394387291544,972.51,349.29,0,0,0,0,4.79737364090401,4.90402105666303
"30",2020-03-13 13:27:53,418.562330725109,1984.51835398921,141.754572351902,0.0116459165446223,79.978296506,129.87,16.301,17.706,8.60413274411765,47.3901966664706,6.3000002016,4.97235147173535,972.63,349.37,0,0,0,0,4.80526626707179,4.98824871610065
"31",2020-03-13 13:27:55,418.543717067183,1984.57100757111,141.69258898987,0.011835306536,79.978296506,129.87,16.311,17.663,8.60413321713333,47.3901963986667,6.30666686848,3.94086098419721,972.75,348.62,0,0,0,0,4.55494995787107,4.91017050914496
"32",2020-03-13 13:27:57,418.485782445897,1984.81233812327,141.50563884489,0.011835306536,79.988929749,129.87,16.337,17.638,8.60413416675,47.3901956516667,6.333333536,3.25608573538355,972.83,350.31,0.00833334714666667,0,0,0,4.54368720461946,4.79791922030429
"33",2020-03-13 13:27:59,418.461570034985,1985.04984765698,140.405136719625,0.0115693356861822,79.992378881,129.87,16.361,17.593,8.60413577725,47.3901949075,6.3500002032,4.13115583275104,972.73,349.88,0.0333333885866667,0,0,0,4.77476380780976,4.73121509252193
"34",2020-03-13 13:28:01,418.477348532613,1985.11191150889,139.450723712539,0.0115082859350911,79.992378881,129.87,16.416,17.555,8.604135851,47.39019454,6.3000002016,6.9998861558251,972.4,349.41,0,0,0,0,5.1499841767119,4.53361340790258
"35",2020-03-13 13:28:03,418.493127030241,1985.17397536079,138.496310705454,0.011447236184,79.992378881,129.87,16.423,17.542,0,0,0,3.28154199983246,972.83,349.48,0,0,0,0,5.23974739899342,4.29993856346471
"36",2020-03-13 13:28:05,418.54113721305,1985.22205085976,135.633383764393,0.011447236184,80.0081100465,129.87,16.462,17.498,0,0,0,5.0232739193308,972.63,349.88,0,0,0,0,5.10229268511607,3.9786005738032
"37",2020-03-13 13:28:07,418.53944523667,1985.27773456888,134.356688834194,0.0119767651648194,80.014657554,129.87,16.493,17.482,0,0,0,5.03176102654149,972.63,350.71,0,0,0,0,5.22879026716825,3.70340561800966
"38",2020-03-13 13:28:09,418.502881876725,1985.28656343802,134.96013099289,0.0120989466589097,80.014657554,129.87,16.527,17.47,0,0,0,7.03384219485142,972.4,349.56,0,0,0,0,5.2080733028174,3.51426087367396
"39",2020-03-13 13:28:11,418.46631851678,1985.29539230717,135.563573151587,0.012221128153,80.014657554,129.87,16.561,17.443,0,0,0,2.27567142782848,972.95,347.39,0,0,0,0,5.11666844618961,3.32909645662961
"40",2020-03-13 13:28:13,418.355277871696,1985.25084385612,137.373290843348,0.012221128153,80.000762939,129.87,16.584,17.416,0,0,0,4.01723591257021,972.75,347.99,0,0,0,0,5.07938894134102,3.11097432693169
"41",2020-03-13 13:28:15,418.248649087704,1985.21267868202,139.303152130331,0.0126654447855525,80.011886661,129.87,16.609,17.399,0,0,0,5.06570954857742,972.63,349.37,0,0,0,0,5.13609699597905,2.89210378614205
"42",2020-03-13 13:28:17,418.214805813319,1985.20826373853,140.02035857967,0.0127606747157763,80.011886661,129.87,16.6305,17.3755,0,0,0,7.58793117782052,972.34,349.425,0,0,0,0,4.99102252625227,2.78996481371403
"43",2020-03-13 13:28:19,418.180962538934,1985.20384879504,140.73756502901,0.012855904646,80.011886661,129.87,16.661,17.349,0,0,0,7.07628745338776,972.4,348.77,0,0,0,0,4.63662915707524,2.61775039633095
"44",2020-03-13 13:28:21,418.078380778093,1985.25278391065,142.888681730612,0.012855904646,80.0044651035,129.87,16.663,17.32,0,0,0,4.0511805673979,972.75,350.51,0,0,0,0,3.70158490986566,2.38074733733767
"45",2020-03-13 13:28:23,417.936779598351,1985.29031648792,144.097255568842,0.0120622502118343,80.001363269,129.87,16.697,17.306,0,0,0,5.09965821970763,972.63,348.81,0,0,0,0,3.0076679296886,2.04821363147054
"46",2020-03-13 13:28:25,417.867344035597,1985.34785215288,143.91192555136,0.0118986902529172,80.001363269,129.87,16.688,17.287,0,0,0,5.10814541078478,972.63,349.41,0,0,0,0,2.48078540984075,1.72170495482324
"47",2020-03-13 13:28:27,417.797908472844,1985.40538781785,143.726595533877,0.011735130294,80.001363269,129.87,16.717,17.287,0,0,0,4.07663915634318,972.75,349.56,0,0,0,0,1.96375700799231,1.52313919557024
"48",2020-03-13 13:28:29,417.591407096374,1985.975349123,143.171469634126,0.011735130294,79.960166931,129.87,16.725,17.272,0,0,0,6.16521816844889,972.51,349.41,0,0,0,0,1.54781947374411,1.35491753557718
"49",2020-03-13 13:28:31,417.397213428362,1986.54133994403,141.84481177004,0.0114589656092848,79.981541197,129.87,16.746,17.235,0,0,0,3.40033900905224,972.83,349.6,0,0,0,0,1.297981689546,1.05813830354119
"50",2020-03-13 13:28:33,417.341551154212,1986.72800291133,140.882860107,0.0113963776961424,79.981541197,129.87,16.75,17.229,0,0,0,2.71559748989644,972.91,350.71,0,0,0,0,0.775110394787537,0.999800533947988
"51",2020-03-13 13:28:35,417.285888880062,1986.91466587863,139.92090844396,0.011333789783,79.981541197,129.87,16.7845,17.209,0,0,0,2.89738501780544,972.89,349.52,0,0,0,0,0.513367016423007,0.876022422912937
"52",2020-03-13 13:28:37,417.119591974972,1987.4519833656,137.035376293437,0.011333789783,79.9661261385,129.87,16.832,17.181,0,0,0,-2.37856734183581,973.5,350.51,0,0,0,0,0.317682562992547,0.774683974017801
"53",2020-03-13 13:28:39,416.951035029451,1987.98945753774,136.849433493181,0.0113446797566246,80.01017703,129.87,16.825,17.193,0,0,0,-0.291282379239178,973.26,349.37,0,0,0,0,0.105117774829846,0.801708727244376
"54",2020-03-13 13:28:41,416.893302996288,1988.21907437671,138.587107855141,0.0113470572883123,80.01017703,129.87,16.87,17.181,0,0,0,-1.32225566124024,973.38,349.92,0,0,0,0,0.40383929332817,0.722244742437371
"55",2020-03-13 13:28:43,416.835570963125,1988.44869121568,140.324782217101,0.01134943482,80.01017703,129.87,16.896,17.164,0,0,0,-0.274318278987361,973.26,350.39,0,0,0,0,0.421999426648724,0.828262751466963
"56",2020-03-13 13:28:45,416.662348683808,1989.87969087472,145.537791392581,0.01134943482,80.015411377,129.87,16.931,17.146,0,0,0,0.687090822488891,973.15,349.68,0,0,0,0,0.526837143001625,0.90503147392671
"57",2020-03-13 13:28:47,416.46811764694,1991.30972968484,148.233660826476,0.0112827860876215,79.994046939,129.87,16.952,17.137,0,0,0,1.73523104393232,973.03,349.56,0,0,0,0,0.723724176100261,0.995075872264666
"58",2020-03-13 13:28:49,416.466302049182,1991.32224656563,148.20988250922,0.0112823699041368,79.994046939,129.87,16.983,17.127,0,0,0,0.704056800642919,973.15,407.08,0,0,0,0,0.572910140828269,1.06464619560766
"59",2020-03-13 13:28:51,416.464486451423,1991.33476344642,148.186104191965,0.0112819537206521,79.994046939,129.87,17.0858764044944,17.1730449438202,0,0,0,0.712539803680459,973.15,406.535280898876,0,0,0,0,0.64970830231263,1.08917814545389
